key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue,bom_release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,release_year,bom_runtime,runtime
b14914,the tuxedo,60000000.0,104391623.0,0.7398603833333334,2002-09-27 00:00:00,09,3,270,38,2002,1 hrs. 39 min.,99.0
b14915,the twilight saga: breaking dawn part 1,110000000.0,712205856.0,5.474598690909091,2011-11-18 00:00:00,11,4,322,46,2011,1 hrs. 48 min.,108.0
b14916,the twilight saga: breaking dawn part 2,120000000.0,829746820.0,5.914556833333333,2012-11-16 00:00:00,11,4,321,46,2012,1 hrs. 56 min.,116.0
b14917,the twilight saga: eclipse,68000000.0,698491347.0,9.271931573529411,2010-06-30 00:00:00,06,2,181,26,2010,2 hrs. 4 min.,124.0
b14925,the ugly truth,38000000.0,205298907.0,4.402602815789474,2009-07-24 00:00:00,07,3,205,29,2009,1 hrs. 36 min.,96.0
b14932,the unborn (2009),16000000.0,76514050.0,3.782128125,2009-01-09 00:00:00,01,1,9,1,2009,1 hrs. 28 min.,88.0
b14952,the upside of anger,12000000.0,28237190.0,1.3530991666666667,2005-03-11 00:00:00,03,1,70,10,2005,1 hrs. 58 min.,118.0
b14967,the village,60000000.0,256697520.0,3.278292,2004-07-30 00:00:00,07,3,212,30,2004,1 hrs. 48 min.,108.0
b14972,the virgin suicides,9000000.0,10409377.0,0.15659744444444446,2000-04-21 00:00:00,04,2,112,16,2000,1 hrs. 37 min.,97.0
b14976,the vow,30000000.0,196114570.0,5.537152333333333,2012-02-10 00:00:00,02,1,41,6,2012,1 hrs. 44 min.,104.0
b14982,the walk,35000000.0,61181942.0,0.7480554857142857,2015-09-30 00:00:00,09,3,273,39,2015,2 hrs. 3 min.,123.0
b15001,the warrior's way,42000000.0,11087569.0,-0.7360102619047619,2010-12-03 00:00:00,12,4,337,48,2010,1 hrs. 40 min.,100.0
b15003,the wash,7000000.0,10229331.0,0.461333,2001-11-16 00:00:00,11,4,320,45,2001,1 hrs. 36 min.,96.0
b15005,the watch,68000000.0,68267862.0,0.003939147058823529,2012-07-27 00:00:00,07,3,209,30,2012,1 hrs. 42 min.,102.0
b15006,the watcher,30000000.0,47267829.0,0.5755943,2000-09-08 00:00:00,09,3,252,36,2000,1 hrs. 37 min.,97.0
b15008,the water diviner,22500000.0,38176317.0,0.6967252,2015-04-24 00:00:00,04,2,114,16,2015,1 hrs. 51 min.,111.0
b15010,the waterboy,23000000.0,185991646.0,7.086593304347826,1998-11-06 00:00:00,11,4,310,44,1998,1 hrs. 30 min.,90.0
b15015,the way back,30000000.0,20348249.0,-0.32172503333333335,2011-01-21 00:00:00,01,1,21,3,2011,1 hrs. 59 min.,119.0
b15022,the way of the gun,8500000.0,13069740.0,0.5376164705882353,2000-09-08 00:00:00,09,3,252,36,2000,1 hrs. 59 min.,119.0
b15026,the weather man,22000000.0,19039770.0,-0.1345559090909091,2005-10-28 00:00:00,10,4,301,43,2005,1 hrs. 42 min.,102.0
b15030,the wedding date,15000000.0,47175038.0,2.1450025333333333,2005-02-04 00:00:00,02,1,35,5,2005,1 hrs. 30 min.,90.0
b15032,the wedding planner,35000000.0,94728529.0,1.7065294,2001-01-26 00:00:00,01,1,26,3,2001,1 hrs. 44 min.,104.0
b15033,the wedding ringer,23000000.0,79799880.0,2.46956,2015-01-16 00:00:00,01,1,16,2,2015,1 hrs. 41 min.,101.0
b15034,the wedding singer,18000000.0,123306987.0,5.850388166666667,1998-02-13 00:00:00,02,1,44,6,1998,1 hrs. 50 min.,110.0
b15050,the white ribbon,18000000.0,19319444.0,0.07330244444444445,2009-12-30 00:00:00,12,4,364,52,2009,2 hrs. 24 min.,144.0
b15051,the whole nine yards,41300000.0,106371651.0,1.575584769975787,2000-02-18 00:00:00,02,1,49,7,2000,1 hrs. 38 min.,98.0
b15052,the whole ten yards,40000000.0,26155781.0,-0.346105475,2004-04-09 00:00:00,04,2,100,14,2004,1 hrs. 39 min.,99.0
b15056,the wicker man,40000000.0,38755073.0,-0.031123175,2006-09-01 00:00:00,09,3,244,35,2006,1 hrs. 46 min.,106.0
b15059,the wild,80000000.0,102338515.0,0.2792314375,2006-04-14 00:00:00,04,2,104,15,2006,1 hrs. 34 min.,94.0
b15068,the wild thornberrys,25000000.0,60694737.0,1.42778948,2002-12-20 00:00:00,12,4,354,50,2002,1 hrs. 19 min.,79.0
b15095,the wizard of oz,2777000.0,23311633.0,7.394538350738206,2039-08-25 00:00:00,08,3,237,34,2039,1 hrs. 41 min.,101.0
b15104,the wolf of wall street,100000000.0,392000694.0,2.92000694,2013-12-25 00:00:00,12,4,359,51,2013,3 hrs. 0 min.,180.0
b15105,the wolfman,150000000.0,139789765.0,-0.06806823333333334,2010-02-12 00:00:00,02,1,43,6,2010,1 hrs. 42 min.,102.0
b15107,the wolverine,120000000.0,414828246.0,2.45690205,2013-07-26 00:00:00,07,3,207,29,2013,2 hrs. 6 min.,126.0
b15115,the women (2008),16000000.0,50007546.0,2.125471625,2008-09-12 00:00:00,09,3,256,36,2008,1 hrs. 54 min.,114.0
b15125,the words,6000000.0,13231461.0,1.2052435,2012-09-07 00:00:00,09,3,251,36,2012,1 hrs. 36 min.,96.0
b15133,the world is not enough,135000000.0,361832400.0,1.68024,1999-11-19 00:00:00,11,4,323,46,1999,2 hrs. 8 min.,128.0
b15136,the world's end,20000000.0,46089287.0,1.30446435,2013-08-23 00:00:00,08,3,235,33,2013,1 hrs. 49 min.,109.0
b15137,the world's fastest indian,25000000.0,18297690.0,-0.2680924,2005-12-07 00:00:00,12,4,341,49,2005,2 hrs. 7 min.,127.0
b15142,the wrestler,6000000.0,44703995.0,6.450665833333334,2008-12-17 00:00:00,12,4,352,50,2008,1 hrs. 45 min.,105.0
b15146,the x-files: i want to believe,30000000.0,68369434.0,1.2789811333333334,2008-07-25 00:00:00,07,3,207,29,2008,1 hrs. 44 min.,104.0
b15148,the yards,24000000.0,889352.0,-0.9629436666666666,2000-10-20 00:00:00,10,4,294,42,2000,1 hrs. 55 min.,115.0
b15167,the young victoria,35000000.0,27409889.0,-0.21686031428571428,2009-12-18 00:00:00,12,4,352,50,2009,1 hrs. 44 min.,104.0
b15180,there be dragons,36000000.0,1069334.0,-0.9702962777777778,2011-05-06 00:00:00,05,2,126,18,2011,2 hrs. 0 min.,120.0
b15183,there will be blood,25000000.0,76181545.0,2.0472618,2007-12-26 00:00:00,12,4,360,51,2007,2 hrs. 38 min.,158.0
b15215,think like a man,12000000.0,96070507.0,7.005875583333333,2012-04-20 00:00:00,04,2,111,16,2012,2 hrs. 2 min.,122.0
b15216,think like a man too,24000000.0,70181428.0,1.9242261666666667,2014-06-20 00:00:00,06,2,171,24,2014,1 hrs. 46 min.,106.0
b15219,thirteen,2000000.0,10128960.0,4.06448,2003-08-20 00:00:00,08,3,232,33,2003,1 hrs. 35 min.,95.0
b15220,thirteen days,80000000.0,66579890.0,-0.167751375,2000-12-22 00:00:00,12,4,357,51,2000,2 hrs. 27 min.,147.0
b15221,thirteen ghosts,42000000.0,68467960.0,0.6301895238095238,2001-10-26 00:00:00,10,4,299,42,2001,1 hrs. 31 min.,91.0
b15228,this christmas,13000000.0,49778552.0,2.829119384615385,2007-11-21 00:00:00,11,4,325,46,2007,1 hrs. 57 min.,117.0
b15231,this is 40,35000000.0,88058786.0,1.5159653142857143,2012-12-21 00:00:00,12,4,356,51,2012,2 hrs. 13 min.,133.0
b15239,this means war,65000000.0,156491279.0,1.4075581384615385,2012-02-17 00:00:00,02,1,48,7,2012,1 hrs. 37 min.,97.0
b15250,this is where i leave you,19800000.0,41296320.0,1.0856727272727273,2014-09-19 00:00:00,09,3,262,37,2014,1 hrs. 43 min.,103.0
b15251,this is the end,32000000.0,126041322.0,2.9387913125,2013-06-12 00:00:00,06,2,163,23,2013,1 hrs. 47 min.,107.0
b15258,thor,150000000.0,449326618.0,1.9955107866666666,2011-05-06 00:00:00,05,2,126,18,2011,1 hrs. 55 min.,115.0
b15260,thor: the dark world,170000000.0,644571402.0,2.7915964823529413,2013-11-08 00:00:00,11,4,312,44,2013,2 hrs. 0 min.,120.0
b15264,thr3e,2400000.0,1420418.0,-0.4081591666666667,2007-01-05 00:00:00,01,1,5,,2007,1 hrs. 41 min.,101.0
b15272,three kings,75000000.0,107752036.0,0.43669381333333335,1999-10-01 00:00:00,10,4,274,39,1999,1 hrs. 54 min.,114.0
b15302,thunderbirds,57000000.0,28283637.0,-0.5037958421052632,2004-07-30 00:00:00,07,3,212,30,2004,1 hrs. 35 min.,95.0
b15337,time code,5000000.0,1431406.0,-0.7137188,2000-04-28 00:00:00,04,2,119,17,2000,1 hrs. 37 min.,97.0
b15349,timeline,80000000.0,43935763.0,-0.4508029625,2003-11-26 00:00:00,11,4,330,47,2003,1 hrs. 56 min.,116.0
b15360,titan a.e.,75000000.0,36754634.0,-0.5099382133333333,2000-06-16 00:00:00,06,2,168,24,2000,1 hrs. 34 min.,94.0
b15361,titanic,200000000.0,2186772302.0,9.93386151,1997-12-19 00:00:00,12,4,353,50,1997,3 hrs. 14 min.,194.0
b15381,to save a life,500000.0,3823025.0,6.64605,2010-01-22 00:00:00,01,1,22,3,2010,2 hrs. 0 min.,120.0
b15403,tomcats,11000000.0,23430766.0,1.1300696363636364,2001-03-30 00:00:00,03,1,89,12,2001,1 hrs. 35 min.,95.0
b15409,tomorrowland,190000000.0,209154322.0,0.10081222105263157,2015-05-22 00:00:00,05,2,142,20,2015,2 hrs. 10 min.,130.0
b15421,tooth fairy,48000000.0,112462508.0,1.3429689166666667,2010-01-22 00:00:00,01,1,22,3,2010,1 hrs. 42 min.,102.0
b15439,torque,40000000.0,46546197.0,0.163654925,2004-01-16 00:00:00,01,1,16,2,2004,1 hrs. 21 min.,81.0
b15448,total recall,65000000.0,261317921.0,3.0202757076923077,1990-06-01 00:00:00,06,2,152,21,1990,1 hrs. 53 min.,113.0
b15450,total recall (2012),125000000.0,198467168.0,0.587737344,2012-08-03 00:00:00,08,3,216,31,2012,2 hrs. 1 min.,121.0
b15476,tower heist,75000000.0,152930623.0,1.0390749733333333,2011-11-04 00:00:00,11,4,308,44,2011,1 hrs. 44 min.,104.0
b15477,town &amp; country,90000000.0,10372291.0,-0.8847523222222222,2001-04-27 00:00:00,04,2,117,16,2001,1 hrs. 44 min.,104.0
b15481,toy story 2,90000000.0,497366869.0,4.526298544444445,1999-11-19 00:00:00,11,4,323,46,1999,1 hrs. 32 min.,92.0
b15483,toy story 3,200000000.0,1066969703.0,4.334848515,2010-06-18 00:00:00,06,2,169,24,2010,1 hrs. 43 min.,103.0
b15504,trainwreck,35000000.0,140795793.0,3.0227369428571427,2015-07-17 00:00:00,07,3,198,28,2015,2 hrs. 5 min.,125.0
b15506,traitor,22000000.0,27664173.0,0.2574624090909091,2008-08-27 00:00:00,08,3,240,34,2008,1 hrs. 50 min.,110.0
b15507,trance,20000000.0,24261569.0,0.21307845,2013-04-05 00:00:00,04,2,95,13,2013,1 hrs. 41 min.,101.0
b15509,transcendence,100000000.0,103039258.0,0.03039258,2014-04-18 00:00:00,04,2,108,15,2014,2 hrs. 0 min.,120.0
b15512,transformers,150000000.0,709709780.0,3.7313985333333335,2007-07-03 00:00:00,07,3,184,26,2007,2 hrs. 23 min.,143.0
b15515,transformers: age of extinction,210000000.0,1104054072.0,4.257400342857143,2014-06-27 00:00:00,06,2,178,25,2014,2 hrs. 45 min.,165.0
b15516,transformers: dark of the moon,195000000.0,1123794079.0,4.763046558974359,2011-06-29 00:00:00,06,2,180,26,2011,2 hrs. 34 min.,154.0
b15517,transformers: revenge of the fallen,200000000.0,836303693.0,3.181518465,2009-06-24 00:00:00,06,2,175,25,2009,2 hrs. 24 min.,144.0
b15520,transporter 2,32000000.0,85167639.0,1.66148871875,2005-09-02 00:00:00,09,3,245,35,2005,1 hrs. 28 min.,88.0
b15525,trapped,30000000.0,13414416.0,-0.5528528,2002-09-20 00:00:00,09,3,263,37,2002,1 hrs. 50 min.,110.0
b15533,treasure planet,140000000.0,109578115.0,-0.21729917857142858,2002-11-27 00:00:00,11,4,331,47,2002,1 hrs. 35 min.,95.0
b15567,trolls,125000000.0,344841031.0,1.758728248,2016-11-04 00:00:00,11,4,309,44,2016,1 hrs. 34 min.,94.0
b15569,tron legacy,170000000.0,400062763.0,1.3533103705882352,2010-12-17 00:00:00,12,4,351,50,2010,2 hrs. 5 min.,125.0
b15571,tropic thunder,92000000.0,188072649.0,1.0442679239130435,2008-08-13 00:00:00,08,3,226,32,2008,1 hrs. 47 min.,107.0
b15580,troy,175000000.0,497409852.0,1.8423420114285713,2004-05-14 00:00:00,05,2,135,19,2004,2 hrs. 43 min.,163.0
b15590,true grit,38000000.0,252276927.0,5.6388665,2010-12-22 00:00:00,12,4,356,51,2010,1 hrs. 50 min.,110.0
b15593,true lies,115000000.0,378882411.0,2.2946296608695653,1994-07-15 00:00:00,07,3,196,28,1994,2 hrs. 24 min.,144.0
b15602,trust (2011),4000000.0,120016.0,-0.969996,2011-04-01 00:00:00,04,2,91,13,2011,1 hrs. 45 min.,105.0
b15625,turbo,135000000.0,282570682.0,1.0931161629629629,2013-07-17 00:00:00,07,3,198,28,2013,1 hrs. 36 min.,96.0
b15629,turistas,10000000.0,14690987.0,0.4690987,2006-12-01 00:00:00,12,4,335,48,2006,1 hrs. 32 min.,92.0
b15643,twelve,5000000.0,2566717.0,-0.4866566,2010-08-06 00:00:00,08,3,218,31,2010,1 hrs. 38 min.,98.0
b15655,twilight,37000000.0,393616788.0,9.638291567567567,2008-11-21 00:00:00,11,4,326,46,2008,2 hrs. 0 min.,120.0
b15669,twisted,50000000.0,40954603.0,-0.18090794,2004-02-27 00:00:00,02,1,58,8,2004,1 hrs. 37 min.,97.0
b15671,twister,92000000.0,494471524.0,4.374690478260869,1996-05-10 00:00:00,05,2,131,18,1996,1 hrs. 53 min.,113.0
b15675,two can play that game,13000000.0,22391450.0,0.7224192307692308,2001-09-07 00:00:00,09,3,250,35,2001,1 hrs. 31 min.,91.0
b15693,two weeks notice,60000000.0,199043242.0,2.3173873666666664,2002-12-20 00:00:00,12,4,354,50,2002,1 hrs. 40 min.,100.0
b15696,two for the money,35000000.0,30526509.0,-0.12781402857142857,2005-10-07 00:00:00,10,4,280,40,2005,2 hrs. 2 min.,122.0
b15704,tyler perry presents peeples,15000000.0,9307065.0,-0.379529,2013-05-10 00:00:00,05,2,130,18,2013,1 hrs. 35 min.,95.0
b15707,tyler perry's diary of a mad black woman,5500000.0,50652203.0,8.209491454545455,2005-02-25 00:00:00,02,1,56,8,2005,1 hrs. 56 min.,116.0
b15712,tyler perry's madea's family reunion,6000000.0,63308879.0,9.551479833333334,2006-02-24 00:00:00,02,1,55,8,2006,1 hrs. 47 min.,107.0
b15713,tyler perry's madea's witness protection,20000000.0,66899242.0,2.3449621,2012-06-29 00:00:00,06,2,181,26,2012,1 hrs. 54 min.,114.0
b15718,tyler perry's why did i get married too?,20000000.0,60673972.0,2.0336986,2010-04-02 00:00:00,04,2,92,13,2010,2 hrs. 1 min.,121.0
b15725,u-571,62000000.0,127666415.0,1.0591357258064515,2000-04-21 00:00:00,04,2,112,16,2000,1 hrs. 57 min.,117.0
b15736,ultraviolet,30000000.0,31070211.0,0.0356737,2006-03-03 00:00:00,03,1,62,9,2006,1 hrs. 25 min.,85.0
b15741,un gallo con muchos huevos,5300000.0,9080818.0,0.7133618867924528,2015-09-04 00:00:00,09,3,247,35,2015,1 hrs. 38 min.,98.0
b15745,unaccompanied minors,25000000.0,21949214.0,-0.12203144,2006-12-08 00:00:00,12,4,342,49,2006,1 hrs. 29 min.,89.0
b15748,unbreakable,75000000.0,248118121.0,2.308241613333333,2000-11-22 00:00:00,11,4,327,47,2000,1 hrs. 46 min.,106.0
b15749,unbroken,65000000.0,163442937.0,1.5145067230769231,2014-12-25 00:00:00,12,4,359,51,2014,2 hrs. 17 min.,137.0
b15770,under suspicion,25000000.0,260562.0,-0.98957752,2000-09-22 00:00:00,09,3,266,38,2000,1 hrs. 50 min.,110.0
b15783,under the skin (2014),13300000.0,5380251.0,-0.5954698496240601,2014-04-04 00:00:00,04,2,94,13,2014,1 hrs. 47 min.,107.0
b15788,under the tuscan sun,18000000.0,58878723.0,2.271040166666667,2003-09-26 00:00:00,09,3,269,38,2003,1 hrs. 53 min.,113.0
b15802,underworld,22000000.0,95708457.0,3.350384409090909,2003-09-19 00:00:00,09,3,262,37,2003,1 hrs. 55 min.,115.0
b15803,underworld awakening,70000000.0,160112671.0,1.2873238714285715,2012-01-20 00:00:00,01,1,20,3,2012,1 hrs. 28 min.,88.0
b15804,underworld: blood wars,35000000.0,81093313.0,1.3169518,2017-01-06 00:00:00,01,1,6,1,2017,1 hrs. 31 min.,91.0
b15806,underworld: rise of the lycans,35000000.0,91353501.0,1.6101000285714286,2009-01-23 00:00:00,01,1,23,3,2009,1 hrs. 32 min.,92.0
b15807,undiscovered,9000000.0,1069318.0,-0.8811868888888889,2005-08-26 00:00:00,08,3,238,34,2005,1 hrs. 32 min.,92.0
b15808,undisputed,20000000.0,15220548.0,-0.2389726,2002-08-23 00:00:00,08,3,235,33,2002,1 hrs. 36 min.,96.0
b15812,unfaithful,50000000.0,119137784.0,1.38275568,2002-05-08 00:00:00,05,2,128,18,2002,1 hrs. 40 min.,100.0
b15815,unfinished business,35000000.0,14431253.0,-0.5876784857142857,2015-03-06 00:00:00,03,1,65,9,2015,1 hrs. 31 min.,91.0
b15827,united 93,15000000.0,76286096.0,4.085739733333333,2006-04-28 00:00:00,04,2,118,17,2006,1 hrs. 30 min.,90.0
b15834,unknown,30000000.0,130786397.0,3.359546566666667,2011-02-18 00:00:00,02,1,49,7,2011,1 hrs. 49 min.,109.0
b15839,unleashed,45000000.0,50871113.0,0.13046917777777778,2005-05-13 00:00:00,05,2,133,19,2005,1 hrs. 43 min.,103.0
b15845,unstoppable,100000000.0,167805466.0,0.67805466,2010-11-12 00:00:00,11,4,316,45,2010,1 hrs. 38 min.,98.0
b15921,untraceable,35000000.0,52659594.0,0.5045598285714286,2008-01-25 00:00:00,01,1,25,3,2008,1 hrs. 41 min.,101.0
b15924,up,175000000.0,735099082.0,3.200566182857143,2009-05-29 00:00:00,05,2,149,21,2009,1 hrs. 36 min.,96.0
b15931,up in the air,25000000.0,166842739.0,5.67370956,2009-12-04 00:00:00,12,4,338,48,2009,1 hrs. 49 min.,109.0
b15936,uptown girls,20000000.0,44617342.0,1.2308671,2003-08-15 00:00:00,08,3,227,32,2003,1 hrs. 33 min.,93.0
b15938,urban legend,14000000.0,72527595.0,4.1805425,1998-09-25 00:00:00,09,3,268,38,1998,1 hrs. 40 min.,100.0
b15939,urban legends: final cut,14000000.0,38574362.0,1.7553115714285714,2000-09-22 00:00:00,09,3,266,38,2000,1 hrs. 38 min.,98.0
b15946,v for vendetta,54000000.0,132511035.0,1.4539080555555555,2006-03-17 00:00:00,03,1,76,11,2006,2 hrs. 11 min.,131.0
b15953,vacancy,19000000.0,35300645.0,0.8579286842105264,2007-04-20 00:00:00,04,2,110,15,2007,1 hrs. 20 min.,80.0
b15954,vacation,31000000.0,104884188.0,2.3833609032258063,2015-07-29 00:00:00,07,3,210,30,2015,1 hrs. 39 min.,99.0
b15957,valentine,29000000.0,36684136.0,0.2649702068965517,2001-02-02 00:00:00,02,1,33,4,2001,1 hrs. 36 min.,96.0
b15958,valentine's day,52000000.0,216485654.0,3.163185653846154,2010-02-12 00:00:00,02,1,43,6,2010,1 hrs. 57 min.,117.0
b15962,valiant,35000000.0,61746888.0,0.7641968,2005-08-19 00:00:00,08,3,231,33,2005,1 hrs. 16 min.,76.0
b15963,valkyrie,75000000.0,200276784.0,1.67035712,2008-12-25 00:00:00,12,4,360,51,2008,2 hrs. 0 min.,120.0
b15974,vampires suck,20000000.0,80547866.0,3.0273933,2010-08-18 00:00:00,08,3,230,33,2010,1 hrs. 20 min.,80.0
b15977,van helsing,160000000.0,300257475.0,0.87660921875,2004-05-07 00:00:00,05,2,128,18,2004,2 hrs. 10 min.,130.0
b15980,vanilla sky,68000000.0,203388341.0,1.9910050147058824,2001-12-14 00:00:00,12,4,348,49,2001,2 hrs. 15 min.,135.0
b15984,vanity fair,23000000.0,19463185.0,-0.1537745652173913,2004-09-01 00:00:00,09,3,245,35,2004,2 hrs. 20 min.,140.0
b15985,vantage point,40000000.0,151161491.0,2.779037275,2008-02-22 00:00:00,02,1,53,7,2008,1 hrs. 30 min.,90.0
b15987,varsity blues,16000000.0,54294169.0,2.3933855625,1999-01-15 00:00:00,01,1,15,2,1999,1 hrs. 44 min.,104.0
b15991,veer zaara,7000000.0,2938532.0,-0.5802097142857143,2004-11-11 00:00:00,11,4,316,45,2004,3 hrs. 12 min.,192.0
b16008,veronica guerin,17000000.0,9439660.0,-0.4447258823529412,2003-10-17 00:00:00,10,4,290,41,2003,1 hrs. 34 min.,94.0
b16009,veronica mars,6000000.0,3517027.0,-0.4138288333333333,2014-03-14 00:00:00,03,1,73,10,2014,1 hrs. 47 min.,107.0
b16010,vertical limit,75000000.0,215663859.0,1.87551812,2000-12-08 00:00:00,12,4,343,49,2000,2 hrs. 4 min.,124.0
b16046,vincere,13000000.0,5698001.0,-0.5616922307692308,2010-03-19 00:00:00,03,1,78,11,2010,2 hrs. 8 min.,128.0
b16060,virus,75000000.0,30652005.0,-0.5913066,1999-01-15 00:00:00,01,1,15,2,1999,1 hrs. 40 min.,100.0
b16071,vitus,2500000.0,6079556.0,1.4318224,2007-06-29 00:00:00,06,2,180,25,2007,2 hrs. 3 min.,123.0
b16086,volcano,90000000.0,122823468.0,0.3647052,1997-04-25 00:00:00,04,2,115,16,1997,1 hrs. 44 min.,104.0
b16098,w.,25100000.0,29506464.0,0.1755563346613546,2008-10-17 00:00:00,10,4,291,41,2008,2 hrs. 9 min.,129.0
b16100,wall-e,180000000.0,533281433.0,1.9626746277777778,2008-06-27 00:00:00,06,2,179,25,2008,1 hrs. 37 min.,97.0
b16124,waiting...,3000000.0,18637690.0,5.212563333333334,2005-10-07 00:00:00,10,4,280,40,2005,1 hrs. 33 min.,93.0
b16135,walk hard: the dewey cox story,35000000.0,20575243.0,-0.4121359142857143,2007-12-21 00:00:00,12,4,355,50,2007,1 hrs. 36 min.,96.0
b16139,walk the line,28000000.0,186438883.0,5.658531535714285,2005-11-18 00:00:00,11,4,322,46,2005,2 hrs. 15 min.,135.0
b16140,walking tall,46000000.0,57223890.0,0.24399760869565218,2004-04-02 00:00:00,04,2,93,13,2004,1 hrs. 26 min.,86.0
b16145,walking with dinosaurs,80000000.0,126546518.0,0.581831475,2013-12-20 00:00:00,12,4,354,50,2013,1 hrs. 27 min.,87.0
b16149,wall street: money never sleeps,70000000.0,134748021.0,0.9249717285714286,2010-09-24 00:00:00,09,3,267,38,2010,2 hrs. 7 min.,127.0
b16151,wallace and gromit: the curse of the were-rabbit,30000000.0,192610372.0,5.420345733333333,2005-10-05 00:00:00,10,4,278,40,2005,1 hrs. 25 min.,85.0
b16157,wanted,75000000.0,341433252.0,3.55244336,2008-06-27 00:00:00,06,2,179,25,2008,1 hrs. 48 min.,108.0
b16163,war horse,66000000.0,177584879.0,1.6906799848484848,2011-12-25 00:00:00,12,4,359,52,2011,2 hrs. 26 min.,146.0
b16174,war of the worlds,132000000.0,591745540.0,3.4829207575757577,2005-06-29 00:00:00,06,2,180,26,2005,1 hrs. 57 min.,117.0
b16181,warcraft,160000000.0,433677183.0,1.71048239375,2016-06-10 00:00:00,06,2,162,23,2016,2 hrs. 3 min.,123.0
b16185,warm bodies,35000000.0,116980662.0,2.3423046285714286,2013-02-01 00:00:00,02,1,32,4,2013,1 hrs. 37 min.,97.0
b16190,warrior,25000000.0,23057115.0,-0.0777154,2011-09-09 00:00:00,09,3,252,36,2011,2 hrs. 19 min.,139.0
b16195,warriors of the rainbow: seediq bale,23000000.0,136166.0,-0.9940797391304348,2012-04-27 00:00:00,04,2,118,17,2012,2 hrs. 34 min.,154.0
b16207,watchmen,130000000.0,185258983.0,0.4250691,2009-03-06 00:00:00,03,1,65,9,2009,2 hrs. 43 min.,163.0
b16212,water for elephants,38000000.0,117094902.0,2.081444789473684,2011-04-22 00:00:00,04,2,112,16,2011,2 hrs. 0 min.,120.0
b16219,waterworld,175000000.0,264218220.0,0.5098184,1995-07-28 00:00:00,07,3,209,30,1995,2 hrs. 16 min.,136.0
b16223,wayne's world,20000000.0,183097323.0,8.15486615,1992-02-14 00:00:00,02,1,45,6,1992,1 hrs. 35 min.,95.0
b16236,we don't live here anymore,3000000.0,3361213.0,0.12040433333333334,2004-08-13 00:00:00,08,3,226,32,2004,1 hrs. 44 min.,104.0
b16241,we own the night,21000000.0,54926886.0,1.615566,2007-10-12 00:00:00,10,4,285,40,2007,1 hrs. 58 min.,118.0
b16245,we were soldiers,75000000.0,114660784.0,0.5288104533333333,2002-03-01 00:00:00,03,1,60,8,2002,2 hrs. 18 min.,138.0
b16251,we're the millers,37000000.0,269994119.0,6.297138351351351,2013-08-07 00:00:00,08,3,219,31,2013,1 hrs. 50 min.,110.0
b16257,wedding crashers,40000000.0,285176741.0,6.129418525,2005-07-15 00:00:00,07,3,196,28,2005,1 hrs. 53 min.,113.0
