key_bom,key_wiki,key_omdb,bom_title,wiki_title,omdb_title,year_bom_format,year_wiki_format,year_omdb_format,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,bom_worldwide_revenue,budget,gross
,w38434,,,thunder mountain (1947 film),,,,,177000.0,351000.0,,0.0,,,
,w750,,,afflicted ,,,,,318000.0,121200.0,,0.0,,,
,w18088,,,hours (2013 film),,,,,4000000.0,783997.0,,0.0,,,
,w10956,,,dr. strangelove,,,,,1800000.0,9400000.0,,0.0,,,
,w13840,,,foxy brown ,,,,,500000.0,2460000.0,,0.0,,,
,w30960,,,rampart ,,,,,12000000.0,1567905.0,,0.0,,,
,w19707,,,it's a big country,,,,,1013000.0,655000.0,,0.0,,,
,w24855,,,the meteor man ,,,,,30000000.0,8016708.0,,0.0,,,
,w35881,,,stagecoach (1939 film),,,,,531374.0,1103757.0,,0.0,,,
,w27111,,,night of the demons (2009 film),,,,,10000000.0,64040.0,,0.0,,,
,w2621,,,bad company (2002 film),,,,,70000000.0,66000000.0,,0.0,,,
,w17174,,,heroes (1977 film),,,,,3200000.0,33500000.0,,0.0,,,
,w16378,,,hardball ,,,,,21000000.0,44100000.0,,0.0,,,
,w5131,,,boys' ranch ,,,,,1155000.0,1502000.0,,0.0,,,
,w41579,,,where do we go from here? (1945 film),,,,,2400000.0,1750000.0,,0.0,,,
,w26818,,,nerve (2016 film),,,,,20000000.0,83700000.0,,0.0,,,
,w29493,,,pilot no. 5,,,,,486000.0,969000.0,,0.0,,,
,w20973,,,a kiss before dying (1991 film),,,,,27000000.0,15429177.0,,0.0,,,
,w5295,,,brick ,,,,,450000.0,3900000.0,,0.0,,,
,w20465,,,just my luck (2006 film),,,,,28000000.0,38200000.0,,0.0,,,
,w8168,,,cop ,,,,,2500000.0,1884315.0,,0.0,,,
,w8071,,,conspiracy (1930 film),,,,,118000.0,138000.0,,0.0,,,
,w33824,,,shanghai (1935 film),,,,,260601.0,511225.0,,0.0,,,
,w39853,,,the unbelievable truth ,,,,,75000.0,546541.0,,0.0,,,
,w426,,,abduction (2011 film),,,,,35000000.0,82100000.0,,0.0,,,
,w16435,,,harper valley pta ,,,,,1000000.0,25000000.0,,0.0,,,
,w19514,,,invitation to the dance ,,,,,2822000.0,615000.0,,0.0,,,
,w40283,,,v for vendetta ,,,,,54000000.0,132500000.0,,0.0,,,
,w37096,,,swing kids ,,,,,19000000.0,5632086.0,,0.0,,,
,w31874,,,rio rita (1942 film),,,,,900000.0,3220000.0,,0.0,,,
,w37325,,,the taming of the shrew (1967 film),,,,,4000000.0,8000000.0,,0.0,,,
,w11011,,,dramatic school ,,,,,602000.0,664000.0,,0.0,,,
,w13871,,,francis of assisi ,,,,,2015000.0,1800000.0,,0.0,,,
,w38218,,,three (2006 film),,,,,2400000.0,1420418.0,,0.0,,,
,w14645,,,get carter (2000 film),,,,,63600000.0,194000000.0,,0.0,,,
,w39204,,,trapped (2002 film),,,,,30000000.0,13414416.0,,0.0,,,
,w19556,,,iron man (2008 film),,,,,140000000.0,585200000.0,,0.0,,,
,w14798,,,the gift (2000 film),,,,,10000000.0,44600000.0,,0.0,,,
,w24861,,,metropolitan (1990 film),,,,,225000.0,2938208.0,,0.0,,,
,w32657,,,the saint in new york ,,,,,128000.0,460000.0,,0.0,,,
,w31802,,,riffraff (1936 film),,,,,732000.0,1047000.0,,0.0,,,
,w30168,,,pride and prejudice (1940 film),,,,,1437000.0,1.8,,0.0,,,
,w43142,,,ziegfeld girl ,,,,,1468000.0,3101000.0,,0.0,,,
,w29642,,,platoon ,,,,,6000000.0,138500000.0,,0.0,,,
,w26727,,,navy blue and gold ,,,,,458000.0,1168000.0,,0.0,,,
,w14027,,,fresh horses ,,,,,14000000.0,6640346.0,,0.0,,,
,w20121,,,joe (1970 film),,,,,2000000.0,26000000.0,,0.0,,,
,w3578,,,betrayed (1988 film),,,,,19000000.0,25800000.0,,0.0,,,
,w32528,,,"""the russians are coming, the russians are coming""",,,,,3900000.0,21693114.0,,0.0,,,
,w14813,,,gigi (1958 film),,,,,3319355.0,13208725.0,,0.0,,,
,w31127,,,rebound (2005 film),,,,,33100000.0,17500000.0,,0.0,,,
,w34955,,,sneakers (1992 film),,,,,35000000.0,105232691.0,,0.0,,,
,w30237,,,prince valiant (1954 film),,,,,2970000.0,892600000.0,,0.0,,,
,w18147,,,house of numbers (1957 film),,,,,1008000.0,1100000.0,,0.0,,,
,w40172,,,untamed (1955 film),,,,,3560000.0,2500000.0,,0.0,,,
,w39072,,,the toy (1982 film),,,,,28000000.0,47118057.0,,0.0,,,
,w34381,,,simpatico ,,,,,10000000.0,929606.0,,0.0,,,
,w28468,,,out of time (2003 film),,,,,50000000.0,55500000.0,,0.0,,,
,w25321,,,miss peregrine's home for peculiar children ,,,,,110000000.0,296400000.0,,0.0,,,
,w13706,,,formosa betrayed ,,,,,6000000.0,225000.0,,0.0,,,
,w13242,,,flamingo road ,,,,,1500000.0,2900000.0,,0.0,,,
,w35154,,,some came running ,,,,,3151000.0,6300000.0,,0.0,,,
,w340,,,1776,,,,,6000000.0,2800000.0,,0.0,,,
,w18311,,,hud (1963 film),,,,,2350000.0,10000000.0,,0.0,,,
,w22529,,,little women (1949 film),,,,,2776000.0,5910000.0,,0.0,,,
,w15987,,,gun law (1938 film),,,,,78000.0,195000.0,,0.0,,,
,w5635,,,buddy (1997 film),,,,,19000000.0,10113400.0,,0.0,,,
,w8054,,,the conquerors (1932 film),,,,,619000.0,528000.0,,0.0,,,
,w34420,,,sing (1989 film),,,,,11500000.0,2300000.0,,0.0,,,
,w22959,,,the lost world (1960 film),,,,,1515000.0,2500000.0,,0.0,,,
,w38978,,,tortilla flat ,,,,,1201000.0,2611000.0,,0.0,,,
,w12833,,,fighting (2009 film),,,,,25000000.0,32474120.0,,0.0,,,
,w16375,,,the hard way (1991 film),,,,,24000000.0,65595485.0,,0.0,,,
,w34857,,,small town girl (1936 film),,,,,760000.0,1605000.0,,0.0,,,
,w18784,,,icarus ,,,,,6000000.0,73000.0,,0.0,,,
,w11438,,,eddie ,,,,,30000000.0,31387164.0,,0.0,,,
,w21956,,,let's do it again (1975 film),,,,,70000.0,11800000.0,,0.0,,,
,w38280,,,three little words ,,,,,1470000.0,4526000.0,,0.0,,,
,w35298,,,song of norway ,,,,,3625000.0,7900000.0,,0.0,,,
,w22182,,,light it up ,,,,,13000000.0,5985690.0,,0.0,,,
,w2391,,,the aviator (2004 film),,,,,110000000.0,213700000.0,,0.0,,,
,w22099,,,life during wartime ,,,,,4500000.0,744816.0,,0.0,,,
,w3939,,,big trouble (2002 film),,,,,40000000.0,8500000.0,,0.0,,,
,w13853,,,frailty ,,,,,11000000.0,17400000.0,,0.0,,,
,w32957,,,saw (2004 film),,,,,1200000.0,103900000.0,,0.0,,,
,w31238,,,red river (1948 film),,,,,2700000.0,9012000.0,,0.0,,,
,w28996,,,the patriot (2000 film),,,,,110000000.0,215300000.0,,0.0,,,
,w8436,,,crash (2004 film),,,,,6500000.0,98400000.0,,0.0,,,
,w38580,,,the time of your life ,,,,,2.0,1.5,,0.0,,,
,w13095,,,first lady ,,,,,485000.0,424000.0,,0.0,,,
,w36124,,,stella (1990 film),,,,,19000000.0,20240128.0,,0.0,,,
,w21171,,,labor day ,,,,,18000000.0,20275812.0,,0.0,,,
,w16559,,,havoc (2005 film),,,,,9000000.0,371000.0,,0.0,,,
,w32515,,,rush (1991 film),,,,,17000000.0,7200000.0,,0.0,,,
,w2495,,,the baby-sitters club ,,,,,6500000.0,9685976.0,,0.0,,,
,w2978,,,batman (1989 film),,,,,35000000.0,411300000.0,,0.0,,,
,w37423,,,"""tarzan, the ape man (1959 film)""",,,,,689000.0,1710000.0,,0.0,,,
,w36549,,,the strip (1951 film),,,,,885000.0,982000.0,,0.0,,,
,w17191,,,hesher ,,,,,7000000.0,449702.0,,0.0,,,
,w26579,,,nadine (1987 film),,,,,12000000.0,5669831.0,,0.0,,,
,w34218,,,sicario (2015 film),,,,,30000000.0,85000000.0,,0.0,,,
,w15791,,,the green hornet (2011 film),,,,,120000000.0,227800000.0,,0.0,,,
,w12062,,,the exorcist (film series),,,,,147000000.0,661478540.0,,0.0,,,
,w19353,,,insidious (film series),,,,,16500000.0,357700000.0,,0.0,,,
,w5282,,,brenda starr ,,,,,16000000.0,67878.0,,0.0,,,
,w4537,,,bloodline (1979 film),,,,,12000000.0,8218695.0,,0.0,,,
,w38017,,,the thief of bagdad (1924 film),,,,,1135654.65,1500000.0,,0.0,,,
,w18514,,,i can do bad all by myself ,,,,,19000000.0,51733921.0,,0.0,,,
,w17773,,,homecoming (1948 film),,,,,2654000.0,5594000.0,,0.0,,,
,w30017,,,power dive ,,,,,86000.0,1000000.0,,0.0,,,
,w20583,,,the keep ,,,,,6000000.0,3661757.0,,0.0,,,
,w4318,,,blank check ,,,,,13000000.0,30500000.0,,0.0,,,
,w8466,,,the crazies (1973 film),,,,,275000.0,143784.0,,0.0,,,
,w13422,,,flying high (1931 film),,,,,634000.0,657000.0,,0.0,,,
,w16774,,,heat (1995 film),,,,,60000000.0,187400000.0,,0.0,,,
,w13582,,,for the first time (1959 film),,,,,500000.0,1685000.0,,0.0,,,
,w18103,,,house calls (1978 film),,,,,6500000.0,29000000.0,,0.0,,,
,w9835,,,the delinquents (1957 film),,,,,63000.0,1000000.0,,0.0,,,
,w27969,,,on the line (2001 film),,,,,16000000.0,4403019.0,,0.0,,,
,w5011,,,bound (1996 film),,,,,6000000.0,3800000.0,,0.0,,,
,w40889,,,wanderlust (2012 film),,,,,35000000.0,24200000.0,,0.0,,,
,w9681,,,death race ,,,,,45000000.0,75700000.0,,0.0,,,
,w40843,,,walking tall (1973 film),,,,,500000.0,23000000.0,,0.0,,,
,w11827,,,eskimo ,,,,,935000.0,1312000.0,,0.0,,,
,w19449,,,intruder in the dust ,,,,,988000.0,837000.0,,0.0,,,
,w16528,,,the haunting (1999 film),,,,,80000000.0,177300000.0,,0.0,,,
,w41373,,,what ever happened to baby jane? (1962 film),,,,,1000000.0,9500000.0,,0.0,,,
,w41650,,,whiplash (2014 film),,,,,3300000.0,49000000.0,,0.0,,,
,w35585,,,speed (1994 film),,,,,30000000.0,350400000.0,,0.0,,,
,w18612,,,i married an angel ,,,,,1492000.0,1236000.0,,0.0,,,
,w39061,,,toy soldiers (1991 film),,,,,10000000.0,15073942.0,,0.0,,,
,w31295,,,redline (2007 film),,,,,26000000.0,8267379.0,,0.0,,,
,w18644,,,i spit on your grave (2010 film),,,,,2000000.0,572809.0,,0.0,,,
,w9424,,,daylight (1996 film),,,,,80000000.0,159200000.0,,0.0,,,
,w18017,,,hot pursuit (1987 film),,,,,4000000.0,4200000.0,,0.0,,,
,w37027,,,sweet dreams (1985 film),,,,,13500000.0,9085049.0,,0.0,,,
,w32020,,,the road (2009 film),,,,,25000000.0,27600000.0,,0.0,,,
,w36961,,,suspect (1987 film),,,,,16000000.0,18782400.0,,0.0,,,
,w20120,,,joe (2013 film),,,,,4000000.0,2360000.0,,0.0,,,
,w30287,,,prisoner of war ,,,,,569000.0,1077000.0,,0.0,,,
,w6722,,,chained (1934 film),,,,,544000.0,1988000.0,,0.0,,,
,w11453,,,edge of seventeen ,,,,,1500000.0,871759.0,,0.0,,,
,w6637,,,cavalcade (1933 film),,,,,1180280.0,3500000.0,,0.0,,,
,w35927,,,stand up and fight ,,,,,1055000.0,1840000.0,,0.0,,,
,w41338,,,westworld ,,,,,1250000.0,10000000.0,,0.0,,,
,w41006,,,the watch (2012 film),,,,,68000000.0,68300000.0,,0.0,,,
,w17395,,,the hired gun (1957 film),,,,,323000.0,845000.0,,0.0,,,
,w20181,,,johnny eager,,,,,651000.0,2586000.0,,0.0,,,
,w11658,,,enchanted april (1935 film),,,,,346000.0,165000.0,,0.0,,,
,w11525,,,election (1999 film),,,,,25000000.0,14900000.0,,0.0,,,
,w7108,,,china (1943 film),,,,,2000000.0,2500000.0,,0.0,,,
,w26725,,,the navigator (1924 film),,,,,385000.0,680406.0,,0.0,,,
,w16179,,,halloween 5: the revenge of michael myers,,,,,3000000.0,11600000.0,,0.0,,,
,w29305,,,peter pan (1953 film),,,,,4000000.0,87400000.0,,0.0,,,
,w20106,,,joan of arc (1948 film),,,,,4650506.0,5768142.0,,0.0,,,
,w11854,,,eternally yours ,,,,,790878.0,683131.0,,0.0,,,
,w25960,,,mr. jones (1993 film),,,,,25000000.0,8345845.0,,0.0,,,
,w14923,,,the girl of the golden west (1938 film),,,,,1680000.0,1597000.0,,0.0,,,
,w10952,,,dr. seuss' how the grinch stole christmas (2000 film),,,,,123000000.0,345100000.0,,0.0,,,
,w23059,,,love crazy (1941 film),,,,,889000.0,2000000.0,,0.0,,,
,w7858,,,the comedian (2016 film),,,,,15000000.0,1700000.0,,0.0,,,
,w5190,,,brave (2012 film),,,,,185000000.0,540400000.0,,0.0,,,
,w11020,,,dream boy ,,,,,1200000.0,6000000.0,,0.0,,,
,w20502,,,justine (1969 film),,,,,7870000.0,2200000.0,,0.0,,,
,w8125,,,conviction (2010 film),,,,,12500000.0,9700000.0,,0.0,,,
,w30419,,,proof (2005 film),,,,,20000000.0,14189860.0,,0.0,,,
,w9718,,,the debt (2010 film),,,,,20000000.0,45600000.0,,0.0,,,
,w35428,,,"""south of heaven, west of hell """,,,,,4000000.0,28149.0,,0.0,,,
,w24988,,,middle school: the worst years of my life ,,,,,8500000.0,23300000.0,,0.0,,,
,w20836,,,kind lady (1951 film),,,,,911000.0,500000.0,,0.0,,,
,w16006,,,gunfight at the o.k. corral ,,,,,2000000.0,10700000.0,,0.0,,,
,w15515,,,grace of monaco ,,,,,30000000.0,26600000.0,,0.0,,,
,w41605,,,where the heart is (2000 film),,,,,15000000.0,40863718.0,,0.0,,,
,w20479,,,just this once ,,,,,547000.0,1.059,,0.0,,,
,w17162,,,hero (1992 film),,,,,42000000.0,19500000.0,,0.0,,,
,w25058,,,a midsummer night's dream (1935 film),,,,,981000.0,1229000.0,,0.0,,,
,w8668,,,crossover (2006 film),,,,,5800000.0,7009668.0,,0.0,,,
,w35416,,,sounder ,,,,,900000.0,16889761.0,,0.0,,,
,w9906,,,derailed (2005 film),,,,,22000000.0,57500000.0,,0.0,,,
,w5981,,,cabin fever (2002 film),,,,,1500000.0,30600000.0,,0.0,,,
,w22636,,,lol (2012 film),,,,,11000000.0,10400000.0,,0.0,,,
,w24831,,,merton of the movies (1947 film),,,,,1504000.0,1712000.0,,0.0,,,
,w13443,,,flywheel ,,,,,20000.0,37000.0,,0.0,,,
,w6759,,,champion (1949 film),,,,,570000.0,2500000.0,,0.0,,,
,w18997,,,the in crowd (2000 film),,,,,24000000.0,5280035.0,,0.0,,,
,w18020,,,the hot rock ,,,,,4895000.0,3500000.0,,0.0,,,
,w37498,,,ted bundy ,,,,,1200000.0,68716.0,,0.0,,,
,w35180,,,somebody up there likes me (1956 film),,,,,1920000.0,3360000.0,,0.0,,,
,w28948,,,passion play ,,,,,15000000.0,3669.0,,0.0,,,
,w17306,,,high school confidential ,,,,,532000.0,1915000.0,,0.0,,,
,w39809,,,u turn (1997 film),,,,,19000000.0,6600000.0,,0.0,,,
,w20633,,,key to the city ,,,,,1514000.0,2973000.0,,0.0,,,
,w6282,,,captain blood (1935 film),,,,,1242000.0,1357000.0,,0.0,,,
,w23768,,,malevolence ,,,,,200000.0,127287.0,,0.0,,,
,w43020,,,the young lions ,,,,,3550000.0,4480000.0,,0.0,,,
,w22119,,,life of crime ,,,,,12000000.0,1500000.0,,0.0,,,
,w37864,,,that's my boy (2012 film),,,,,70000000.0,57300000.0,,0.0,,,
,w30475,,,psycho (1960 film),,,,,806947.0,50000000.0,,0.0,,,
,w24235,,,the mark of zorro (1940 film),,,,,1000000.0,2000000.0,,0.0,,,
,w29447,,,the picture of dorian gray (1945 film),,,,,1918000.0,2975000.0,,0.0,,,
,w6929,,,the cheat (1915 film),,,,,17311.0,96389.0,,0.0,,,
,w7612,,,the clown (1953 film),,,,,887000.0,2099000.0,,0.0,,,
,w23273,,,lovin' the ladies,,,,,207000.0,428000.0,,0.0,,,
,w16457,,,harry potter and the prisoner of azkaban ,,,,,130000000.0,796700000.0,,0.0,,,
,w42851,,,yentl ,,,,,12000000.0,40218899.0,,0.0,,,
,w40054,,,unforgettable (1996 film),,,,,18000000.0,2821671.0,,0.0,,,
,w3463,,,ben-hur (1959 film),,,,,15200000.0,146900000.0,,0.0,,,
,w39636,,,twilight (1998 film),,,,,37000000.0,15000000.0,,0.0,,,
,w20268,,,journey to the center of the earth (2008 theatrical film),,,,,60000000.0,242000000.0,,0.0,,,
,w20659,,,kicked in the head ,,,,,4000000.0,102739.0,,0.0,,,
,w15185,,,godzilla (1998 film),,,,,130000000.0,379000000.0,,0.0,,,
,w34532,,,"""sister, sister (1987 film)""",,,,,4000000.0,743445.0,,0.0,,,
,w9890,,,denial (2016 film),,,,,10000000.0,5300000.0,,0.0,,,
,w32313,,,rose marie (1954 film),,,,,2984000.0,5277000.0,,0.0,,,
,w29971,,,possession (2002 film),,,,,25000000.0,14815898.0,,0.0,,,
,w15109,,,go fish ,,,,,15000.0,2408311.0,,0.0,,,
,w18366,,,the hunchback of notre dame (1923 film),,,,,1250000.0,1500000.0,,0.0,,,
,w11955,,,everything must go ,,,,,5000000.0,2820490.0,,0.0,,,
,w28874,,,parnell ,,,,,1527000.0,1576000.0,,0.0,,,
,w7095,,,the children's hour ,,,,,3600000.0,3000000.0,,0.0,,,
,w16021,,,gung ho! (1943 film),,,,,866898.0,2176489.0,,0.0,,,
,w20881,,,the king of fighters ,,,,,,2370613.0,,0.0,,,
,w40045,,,unfaithful (2002 film),,,,,50000000.0,119137784.0,,0.0,,,
,w21629,,,the last winter (2006 film),,,,,7000000.0,97522.0,,0.0,,,
,w42016,,,the wild life (1984 film),,,,,6000000.0,11020375.0,,0.0,,,
,w8650,,,cross fire ,,,,,26000.0,98000.0,,0.0,,,
,w28863,,,"""paris, texas """,,,,,1800000.0,2200000.0,,0.0,,,
,w11546,,,elephant (2003 film),,,,,3000000.0,10000000.0,,0.0,,,
,w20873,,,king lear (1987 film),,,,,1000000.0,61821.0,,0.0,,,
,w12026,,,excuse my dust (1951 film),,,,,1789000.0,2298000.0,,0.0,,,
,w2918,,,the barretts of wimpole street (1934 film),,,,,820000.0,1258000.0,,0.0,,,
,w16732,,,heartbreak hotel ,,,,,13000000.0,5500000.0,,0.0,,,
,w24188,,,mardi gras (1958 film),,,,,1690000.0,2500000.0,,0.0,,,
,w40830,,,walker ,,,,,,257043.0,,0.0,,,
,w40460,,,vera cruz ,,,,,1600000.0,11000000.0,,0.0,,,
,w4822,,,boogeyman ,,,,,20000000.0,67000000.0,,0.0,,,
,w16453,,,harry potter and the goblet of fire ,,,,,150000000.0,896900000.0,,0.0,,,
,w41502,,,when in rome (1952 film),,,,,1313000.0,683000.0,,0.0,,,
,w7308,,,el cid ,,,,,6200000.0,30000000.0,,0.0,,,
,w25919,,,mr. & mrs. smith (1941 film),,,,,743000.0,1400000.0,,0.0,,,
,w19925,,,jason and the argonauts (1963 film),,,,,1000000.0,2100000.0,,0.0,,,
,w9628,,,death and the maiden ,,,,,12000000.0,3103716.0,,0.0,,,
,w41977,,,wild card (2015 film),,,,,30.0,6.7,,0.0,,,
,w43092,,,zachariah ,,,,,1200000.0,625000.0,,0.0,,,
,w6560,,,cat people (1982 film),,,,,12500000.0,21000000.0,,0.0,,,
,w10638,,,don juan (1926 film),,,,,789963.0,1258000.0,,0.0,,,
,w6047,,,calendar girl (1993 film),,,,,13000000.0,2570145.0,,0.0,,,
,w3577,,,betrayed (1954 film),,,,,1674000.0,4177000.0,,0.0,,,
,w10787,,,dorothy vernon of haddon hall ,,,,,750000.0,900000.0,,0.0,,,
,w4902,,,the border (1982 film),,,,,22000000.0,6118683.0,,0.0,,,
,w7607,,,clown ,,,,,1500000.0,2100000.0,,0.0,,,
,w5361,,,brigadoon ,,,,,3019000.0,2250000.0,,0.0,,,
,w27249,,,nine lives (2005 film),,,,,500000.0,1562923.0,,0.0,,,
,w18940,,,the immigrant (2013 film),,,,,16000000.0,5900000.0,,0.0,,,
,w4707,,,body and soul (1947 film),,,,,1800000.0,3250000.0,,0.0,,,
,w19630,,,isle of the dead ,,,,,246000.0,383000.0,,0.0,,,
,w42086,,,will penny,,,,,1400000.0,1800000.0,,0.0,,,
,w15567,,,grandma's boy (2006 film),,,,,5000000.0,6600000.0,,0.0,,,
,w24335,,,marvin's room ,,,,,23000000.0,12803305.0,,0.0,,,
,w29270,,,personal velocity: three portraits,,,,,125000.0,811299.0,,0.0,,,
,w16455,,,harry potter and the order of the phoenix ,,,,,150000000.0,939900000.0,,0.0,,,
,w34264,,,the signal (2007 film),,,,,50000.0,401462.0,,0.0,,,
,w18095,,,house arrest ,,,,,5000000.0,7032782.0,,0.0,,,
,w33791,,,shaft (2000 film),,,,,46000000.0,107200000.0,,0.0,,,
,w37275,,,a tale of two cities (1935 film),,,,,1232000.0,1111000.0,,0.0,,,
,w23001,,,love affair (1994 film),,,,,60000000.0,18272894.0,,0.0,,,
,w13003,,,fire and ice (1983 film),,,,,1200000.0,760883.0,,0.0,,,
,w24825,,,the merry widow (1925 film),,,,,,1500000.0,,0.0,,,
,w2890,,,barfly ,,,,,3000000.0,3221568.0,,0.0,,,
,w40909,,,the war at home ,,,,,3000000.0,44722.0,,0.0,,,
,w6481,,,the case of sergeant grischa ,,,,,467000.0,456000.0,,0.0,,,
,w29426,,,piccadilly jim (1936 film),,,,,466000.0,1272000.0,,0.0,,,
,w31110,,,rebecca (1940 film),,,,,1288000.0,6000000.0,,0.0,,,
,w39125,,,the trail of the lonesome pine (1936 film),,,,,621864.0,1700000.0,,0.0,,,
,w3415,,,bells are ringing ,,,,,3246000.0,3625000.0,,0.0,,,
,w21767,,,leap year (2010 film),,,,,19000000.0,32600000.0,,0.0,,,
,w34473,,,singles (1992 film),,,,,9000000.0,18500000.0,,0.0,,,
,w6569,,,cat's eye (1985 film),,,,,7000000.0,13086298.0,,0.0,,,
,w2068,,,arseÌne lupin (1932 film),,,,,433000.0,1110000.0,,0.0,,,
,w15795,,,the green inferno ,,,,,5000000.0,12700000.0,,0.0,,,
,w23617,,,magic (1978 film),,,,,7000000.0,23800000.0,,0.0,,,
,w7876,,,comin' round the mountain,,,,,638120.0,1550000.0,,0.0,,,
,w39285,,,trial (1955 film),,,,,1341000.0,3305000.0,,0.0,,,
,w33721,,,the shadow (1994 film),,,,,40000000.0,48000000.0,,0.0,,,
,w37540,,,tekken (2009 film),,,,,30000000.0,967369.0,,0.0,,,
,w6391,,,carmen (1915 cecil b. demille film),,,,,23429.0,147599.0,,0.0,,,
,w18081,,,hounddog ,,,,,3750000.0,131961.0,,0.0,,,
,w32709,,,salt (2010 film),,,,,110000000.0,293500000.0,,0.0,,,
,w17548,,,hitman (2007 film),,,,,24000000.0,100000000.0,,0.0,,,
,w40018,,,underworld (2003 film),,,,,22000000.0,95700000.0,,0.0,,,
,w10200,,,diane ,,,,,2660000.0,1232000.0,,0.0,,,
,w32067,,,robin hood (1922 film),,,,,930000.0,2500000.0,,0.0,,,
,w24364,,,mash ,,,,,3025000.0,81600000.0,,0.0,,,
,w13899,,,frankenweenie (2012 film),,,,,39000000.0,81500000.0,,0.0,,,
,w33422,,,secretary (2002 film),,,,,4000000.0,9300000.0,,0.0,,,
,w28052,,,one day (2011 film),,,,,15000000.0,56706628.0,,0.0,,,
,w30396,,,project x (2012 film),,,,,12000000.0,102700000.0,,0.0,,,
,w37626,,,the tender trap ,,,,,1274000.0,4495000.0,,0.0,,,
,w2318,,,august (2008 film),,,,,3400000.0,12636.0,,0.0,,,
,w36450,,,the strangers (2008 film),,,,,9000000.0,82400000.0,,0.0,,,
,w6883,,,the chaser (1938 film),,,,,161000.0,332000.0,,0.0,,,
,w30957,,,rampage (1987 film),,,,,7500000.0,796368.0,,0.0,,,
,w4541,,,bloodrayne ,,,,,25000000.0,3700000.0,,0.0,,,
,w12054,,,exodus (1960 film),,,,,4500000.0,8700000.0,,0.0,,,
,w41376,,,what every woman knows (1934 film),,,,,428000.0,502000.0,,0.0,,,
,w35709,,,split (2016 american film),,,,,9000000.0,274100000.0,,0.0,,,
,w5349,,,a bridge too far ,,,,,25000000.0,50750000.0,,0.0,,,
,w24159,,,many rivers to cross ,,,,,1683000.0,3832000.0,,0.0,,,
,w18965,,,the importance of being earnest (2002 film),,,,,15000000.0,17290970.0,,0.0,,,
,w40636,,,the visit (2015 american film),,,,,5000000.0,98500000.0,,0.0,,,
,w4121,,,black and white (1999 drama film),,,,,12000000.0,5541431.0,,0.0,,,
,w15886,,,the group ,,,,,2400000.0,6000000.0,,0.0,,,
,w31035,,,the raven (2012 film),,,,,26.0,29.7,,0.0,,,
,w23949,,,man on fire (1957 film),,,,,1180000.0,1415000.0,,0.0,,,
,w8684,,,the crowd roars (1938 film),,,,,511000.0,2032000.0,,0.0,,,
,w37930,,,there's no business like show business ,,,,,4340000.0,5103555.0,,0.0,,,
,w8097,,,contraband (2012 film),,,,,25000000.0,96300000.0,,0.0,,,
,w16275,,,hans christian andersen ,,,,,4000000.0,6000000.0,,0.0,,,
,w4727,,,the bodyguard (1992 film),,,,,25000000.0,411000000.0,,0.0,,,
,w36775,,,sundown (1941 film),,,,,1200000.0,873808.0,,0.0,,,
,w41652,,,whipsaw ,,,,,238000.0,965000.0,,0.0,,,
,w35584,,,speechless (1994 film),,,,,30000000.0,20667959.0,,0.0,,,
,w42658,,,"""the world, the flesh and the devil (1959 film)""",,,,,1659000.0,1085000.0,,0.0,,,
,w12134,,,the eye (2008 film),,,,,12000000.0,56964642.0,,0.0,,,
,w19511,,,invitation ,,,,,1020000.0,1455000.0,,0.0,,,
,w15550,,,grand hotel (1932 film),,,,,750000.0,2250000.0,,0.0,,,
,w13061,,,firestorm (1998 film),,,,,19000000.0,8165212.0,,0.0,,,
,w4939,,,born to love ,,,,,338000.0,649000.0,,0.0,,,
,w30968,,,random harvest ,,,,,1210000.0,4650000.0,,0.0,,,
,w1984,,,arena (1953 film),,,,,752000.0,1022000.0,,0.0,,,
,w15764,,,greed ,,,,,665603.0,274827.0,,0.0,,,
,w36995,,,the swan ,,,,,3094000.0,3749000.0,,0.0,,,
,w3165,,,beau brummell ,,,,,1800000.0,2700000.0,,0.0,,,
,w33356,,,the secret garden (1949 film),,,,,1432000.0,993000.0,,0.0,,,
,w36666,,,sucker punch (2011 film),,,,,82000000.0,89800000.0,,0.0,,,
,w19711,,,it's a dog's life ,,,,,891000.0,509000.0,,0.0,,,
,w26503,,,the mysterious island (1929 film),,,,,55000.0,1130000.0,,0.0,,,
,w24504,,,may ,,,,,500000.0,150277.0,,0.0,,,
,w10792,,,the double (2011 film),,,,,17000000.0,3696232.0,,0.0,,,
,w34379,,,simone (2002 film),,,,,10000000.0,19600000.0,,0.0,,,
,w40329,,,valley girl ,,,,,,17343596.0,,0.0,,,
,w33790,,,shaft (1971 film),,,,,500000.0,13000000.0,,0.0,,,
,w29307,,,peter pan (2003 film),,,,,130000000.0,122000000.0,,0.0,,,
,w28910,,,party girl (1958 film),,,,,1758000.0,2380000.0,,0.0,,,
,w7312,,,cimarron (1931 film),,,,,1433000.0,1383000.0,,0.0,,,
,w35893,,,staircase ,,,,,6370000.0,1850000.0,,0.0,,,
,w25761,,,most wanted (1997 film),,,,,25000000.0,11838218.0,,0.0,,,
,w34653,,,sky high (2005 film),,,,,35000000.0,86400000.0,,0.0,,,
,w2770,,,bandits (2001 film),,,,,75000000.0,67600000.0,,0.0,,,
,w6087,,,call me madam ,,,,,2460000.0,2850000.0,,0.0,,,
,w25480,,,the molly maguires ,,,,,11000000.0,2200000.0,,0.0,,,
