key_bom,key_wiki,key_omdb,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,title,year,budget,gross
b5595,w16735,o8392,15000000.0,121700000.0,,0.0,heartbreak ridge,1986,15000000.0,121700000.0
b9318,w28317,o20081,70000000.0,14000000.0,,0.0,osmosis jones,2001,70000000.0,14000000.0
b7811,w23566,,22000000.0,104942695.0,,0.0,made in america (1993 film),1993,22000000.0,104942695.0
b12861,w9852,o8461,9000000.0,17760000.0,,0.0,the delta force,1986,9000000.0,17760000.0
b13889,w23692,,8000000.0,42800000.0,,0.0,the main event (1979 film),1979,8000000.0,42800000.0
b12388,w2659,o17760,9000000.0,42349782.0,,0.0,the bad news bears,7-Apr,9000000.0,42349782.0
b16436,w41765,,38000000.0,10292300.0,,0.0,white squall ,1996,38000000.0,10292300.0
b5509,w16434,,3500000.0,12000000.0,,0.0,harper ,1966,3500000.0,12000000.0
b13208,w14978,o18915,1700000.0,1007962.0,,0.0,the girlfriend experience,2009,1700000.0,1007962.0
b1712,w3661,o6375,18000000.0,31500000.0,,0.0,beverly hills ninja,1997,18000000.0,31500000.0
b12873,w10113,,57000000.0,152944660.0,,0.0,the devil's advocate (1997 film),1997,57000000.0,152944660.0
b8659,w26341,o5152,21500000.0,22313201.0,,0.0,my fellow americans,1996,21500000.0,22313201.0
b7766,w26263,o10660,4500000.0,1248746.0,,0.0,mvp: most valuable primate,2000,4500000.0,1248746.0
b3960,w11434,,24000000.0,4422330.0,,0.0,ed ,1996,24000000.0,4422330.0
b11468,w35573,o13623,35000000.0,46500000.0,,0.0,species ii,1998,35000000.0,46500000.0
b2222,w5468,,50000000.0,150200000.0,,0.0,broken arrow (1996 film),1996,50000000.0,150200000.0
b5339,w15911,,35100000.0,70172621.0,,0.0,grumpy old men ,1993,35100000.0,70172621.0
b1243,w2222,o997,2500000.0,82993.0,,0.0,at middleton,2013,2500000.0,82993.0
b16826,w33689,o15926,1200000.0,24700000.0,,0.0,"""""""sex, lies, and videotape""""""",1989,1200000.0,24700000.0
b8652,w26327,,3800000.0,11100000.0,,0.0,my family ,1995,3800000.0,11100000.0
b9848,w30103,o14367,1045000.0,3255000.0,,0.0,presenting lily mars,1943,1045000.0,3255000.0
b5360,w15965,o6425,1300000.0,116799.0,,0.0,gummo,1997,1300000.0,116799.0
b15777,w39951,o11081,20000000.0,18826490.0,,0.0,under the rainbow,31-Jul,20000000.0,18826490.0
b2184,w5313,o11127,397000.0,2000000.0,,0.0,bride of frankenstein,1935,397000.0,2000000.0
b4945,w14454,,60000000.0,141700000.0,,0.0,garfield: a tail of two kitties,2006,60000000.0,141700000.0
b13035,w12418,,9000000.0,3100000.0,,0.0,the fan (1981 film),1981,9000000.0,3100000.0
b5414,w16184,o21722,2500000.0,14000000.0,,0.0,halloween iii: season of the witch,1982,2500000.0,14000000.0
b2885,w7618,o8372,15000000.0,12308521.0,,0.0,club paradise,1986,15000000.0,12308521.0
b3530,w10004,o21344,4500000.0,27398584.0,,0.0,desperately seeking susan,1985,4500000.0,27398584.0
b14703,w35826,,1500000.0,124244.0,,0.0,the square (2013 film),2013,1500000.0,124244.0
b5111,w15096,,30000000.0,42900000.0,,0.0,glory road ,2006,30000000.0,42900000.0
b4765,w13932,o3755,100000000.0,97800000.0,,0.0,fred claus,2007,100000000.0,97800000.0
b1933,w4453,o9439,2000000.0,2200000.0,,0.0,blood alley,1955,2000000.0,2200000.0
b15379,w38704,,6000000.0,17307019.0,,0.0,to live and die in l.a. ,1985,6000000.0,17307019.0
b5385,w16102,,20000000.0,7500000.0,,0.0,hackers ,1995,20000000.0,7500000.0
b13988,w25260,o5219,42000000.0,91610201.0,,0.0,the mirror has two faces,1996,42000000.0,91610201.0
b8812,w26809,,2221000.0,5773000.0,,0.0,neptune's daughter (1949 film),1949,2221000.0,5773000.0
b16227,w41107,o20603,65000000.0,43500000.0,,0.0,we are marshall,2006,65000000.0,43500000.0
b16296,w41345,o20173,1800000.0,295206.0,,0.0,wet hot american summer,2001,1800000.0,295206.0
b9395,w29052,,8000000.0,4330020.0,,0.0,pcu ,1994,8000000.0,4330020.0
b11606,w36000,o21414,15000000.0,3360800.0,,0.0,starchaser: the legend of orin,1985,15000000.0,3360800.0
b5553,w16543,,65000.0,2284034.0,,0.0,hav plenty,1998,65000.0,2284034.0
b9124,w27734,o22406,4000000.0,1080470.0,,0.0,of unknown origin,24-Nov,4000000.0,1080470.0
b2731,w7165,,3400000.0,3982459.0,,0.0,choke ,2008,3400000.0,3982459.0
b16811,w43201,,12600000.0,5100000.0,,0.0,"""""""zorro, the gay blade""""""",17-Jul,12600000.0,5100000.0
b13655,w21347,o11825,12500000.0,84400000.0,,0.0,the land before time,1988,12500000.0,84400000.0
b1564,w3222,,39000000.0,69485490.0,,0.0,because i said so ,2007,39000000.0,69485490.0
b996,w40136,o7010,2515000.0,24000000.0,,0.0,an unmarried woman,1978,2515000.0,24000000.0
b3655,w10402,o15848,20000000.0,7724000.0,,0.0,disorganized crime,1989,20000000.0,7724000.0
b4591,w13280,,6500000.0,100000.0,,0.0,flesh and blood (1985 film),1985,6500000.0,100000.0
b2835,w7482,o14985,5200000.0,2459895.0,,0.0,class of 1999,11-May,5200000.0,2459895.0
b1480,w2948,o20224,70000000.0,38600000.0,,0.0,basic instinct 2,yes,70000000.0,38600000.0
b8208,w24891,o20710,6000000.0,5221281.0,,0.0,miami rhapsody,27-Jan,6000000.0,5221281.0
b9851,w30124,,20000000.0,221300000.0,,0.0,presumed innocent ,1990,20000000.0,221300000.0
b7708,w23206,o2591,1200000.0,1926.0,,0.0,"""""""love, wedding, marriage""""""",2011,1200000.0,1926.0
b12505,w4181,o8318,20000000.0,35841901.0,,0.0,the black hole,1979,20000000.0,35841901.0
b15727,w39813,,45000000.0,102400000.0,,0.0,u.s. marshals ,1998,45000000.0,102400000.0
b12076,w37362,,100000.0,515900.0,,0.0,tape ,2001,100000.0,515900.0
b7789,w23511,o18322,500000.0,9400000.0,,0.0,mad hot ballroom,2005,500000.0,9400000.0
b10541,w32407,o1855,1661000.0,3902000.0,,0.0,royal wedding,1951,1661000.0,3902000.0
b6582,w19976,o20694,14000000.0,4400000.0,,0.0,jefferson in paris,31-Mar,14000000.0,4400000.0
b407,w25083,o9617,6000000.0,18700000.0,,0.0,a mighty wind,2003,6000000.0,18700000.0
b16421,w41717,o15106,24000000.0,2000000.0,,0.0,white hunter black heart,1990,24000000.0,2000000.0
b8114,w24614,o3844,5000000.0,346592.0,,0.0,meet bill,2007,5000000.0,346592.0
b15000,w40974,o3244,6000004000000.0,2886225.0,,0.0,the warrior and the sorceress,1984,6000004000000.0,2886225.0
b11832,w36700,,250000.0,178095.0,,0.0,sugar town ,1999,250000.0,178095.0
b3727,w10657,o5090,3800000.0,20949601.0,,0.0,don't be a menace to south central while drinking your juice in the hood,1996,3800000.0,20949601.0
b3441,w9734,o13729,30000000.0,28738096.0,,0.0,deceived,1991,30000000.0,28738096.0
b4243,w12032,o5101,55000000.0,122100000.0,,0.0,executive decision,1996,55000000.0,122100000.0
b9676,w29505,o10070,1000000.0,52909.0,,0.0,ping pong summer,2014,1000000.0,52909.0
b14051,w26605,o11829,12000000.0,78800000.0,,0.0,the naked gun: from the files of police squad!,1988,12000000.0,78800000.0
b8501,w25913,,30000000.0,21839377.0,,0.0,mr. 3000,17-Sep,30000000.0,21839377.0
b10477,w32153,o21401,28000000.0,300400000.0,,0.0,rocky iv,1985,28000000.0,300400000.0
b14162,w28325,o16812,2500000.0,507534.0,,0.0,the other end of the line,31-Oct,2500000.0,507534.0
b6591,w19997,,3100000.0,44693786.0,,0.0,jeremiah johnson ,1972,3100000.0,44693786.0
b16732,w43001,o21797,7020000.0,30688860.0,,0.0,young doctors in love,1982,7020000.0,30688860.0
b13380,w16846,o23217,2600000.0,2300000.0,,0.0,the heiress,1949,2600000.0,2300000.0
b6903,w20743,o2580,12000000.0,1190000.0,,0.0,kill the irishman,2011,12000000.0,1190000.0
b5093,w15035,,20000000.0,9200000.0,,0.0,gladiator (1992 film),1992,20000000.0,9200000.0
b3186,w8751,,4000000.0,676525.0,,0.0,"""""""cry, the beloved country (1995 film)""""""",1995,4000000.0,676525.0
b14652,w34602,o10162,1000000.0,5700000.0,,0.0,the skeleton twins,2014,1000000.0,5700000.0
b2621,w6838,o16979,125000.0,500000.0,,0.0,charlie chan at the opera,1936,125000.0,500000.0
b5265,w15562,,602000.0,2519770.0,,0.0,grand theft auto ,1977,602000.0,2519770.0
b9240,w28134,,24000000.0,2642983.0,,0.0,one night stand (1997 film),1997,24000000.0,2642983.0
b15371,w38682,o20783,20000000.0,21284514.0,,0.0,to die for,1995,20000000.0,21284514.0
b8316,w25345,,1500000.0,22812411.0,,0.0,missing in action ,1984,1500000.0,22812411.0
b13273,w15584,,8000000.0,559677.0,,0.0,the grass harp ,1996,8000000.0,559677.0
b2883,w7615,o21993,8600000.0,7600000.0,,0.0,club dread,2004,8600000.0,7600000.0
b7491,w22456,o15899,,11400000.0,,0.0,little nemo: adventures in slumberland,1989,,11400000.0
b11112,w34297,o3213,1065000.0,2491460.0,,0.0,"""""""silent night, deadly night""""""",1984,1065000.0,2491460.0
b15930,w40214,o7102,2000000.0,44400000.0,,0.0,up in smoke,1978,2000000.0,44400000.0
b5073,w14895,o3387,5000000.0,3125320.0,,0.0,girl in progress,2012,5000000.0,3125320.0
b9298,w28271,,18000000.0,43325009.0,,0.0,orange county ,2002,18000000.0,43325009.0
b1500,w3016,o3661,4000000.0,6100000.0,,0.0,battle for terra,2007,4000000.0,6100000.0
b12806,w8901,o9013,3000000.0,771317.0,,0.0,the d train,2015,3000000.0,771317.0
b13804,w22571,,22769.0,692585.0,,0.0,the living end ,1992,22769.0,692585.0
b10358,w31685,,10000000.0,14492125.0,,0.0,rich and famous (1981 film),1981,10000000.0,14492125.0
b1583,w3274,,18000000.0,147200000.0,,0.0,beethoven ,1992,18000000.0,147200000.0
b11391,w35317,o4970,1670000.0,2305000.0,,0.0,song of the thin man,1947,1670000.0,2305000.0
b13191,w14917,,2021000000.0,30400000.0,,0.0,the girl next door (2004 film),2004,2021000000.0,30400000.0
b8595,w26188,o21376,13000000.0,30762621.0,,0.0,murphy's romance,1985,13000000.0,30762621.0
b16467,w41860,,13000000.0,8199999.999999999,,0.0,whose life is it anyway? ,1981,13000000.0,8199999.999999999
b8831,w26866,o20721,6400000.0,6858261.0,,0.0,never talk to strangers,1995,6400000.0,6858261.0
b12205,w37833,o23197,1701000.0,3177000.0,,0.0,that midnight kiss,1949,1701000.0,3177000.0
b9778,w29829,o11779,10500000.0,14100000.0,,0.0,poltergeist iii,1988,10500000.0,14100000.0
b9196,w27982,,2133000.0,4428000.0,,0.0,on the town ,1949,2133000.0,4428000.0
b8335,w25393,o3848,8199999.999999999,393813.0,,0.0,mister lonely,2007,8199999.999999999,393813.0
b8230,w25003,o17628,3200000.0,44800000.0,,0.0,midnight cowboy,1969,3200000.0,44800000.0
b7500,w22527,,424000.0,2000000.0,,0.0,little women (1933 film),1933,424000.0,2000000.0
b5986,w18263,o20687,10000000.0,41600020.0,,0.0,how to make an american quilt,6-Oct,10000000.0,41600020.0
b13123,w13798,,6500000.0,50400000.0,,0.0,the four seasons (1981 film),1981,6500000.0,50400000.0
b4923,w14389,,50000000.0,42000000.0,,0.0,gamer ,2009,50000000.0,42000000.0
b15288,w38373,,10000000.0,14815317.0,,0.0,threesome ,1994,10000000.0,14815317.0
b14805,w37602,,10000000.0,1051907.0,,0.0,the ten commandments (2007 film),2007,10000000.0,1051907.0
b12582,w5231,o21420,1000000.0,51500000.0,,0.0,the breakfast club,1985,1000000.0,51500000.0
b2501,w6461,o3331,,8041667.0,,0.0,casa de mi padre,2012,,8041667.0
b11110,w34293,o17753,4055000.0,36100000.0,,0.0,silent movie,1976,4055000.0,36100000.0
b5618,w16804,o5119,25000000.0,5009305.0,,0.0,heaven's prisoners,1996,25000000.0,5009305.0
b9743,w29757,,14000000.0,27515786.0,,0.0,poetic justice ,1993,14000000.0,27515786.0
b3319,w9266,o14993,,,,0.0,darkman,1990,,
b12497,w4057,o5195,31000000.0,185260553.0,,0.0,the birdcage,1996,31000000.0,185260553.0
b16134,w40794,,8500000.0,327418.0,,0.0,waking the dead ,2000,8500000.0,327418.0
b11206,w34669,,1700000.0,6550000.0,,0.0,skyjacked ,1972,1700000.0,6550000.0
b10459,w32107,o22412,8000000.0,30379.0,,0.0,rock & rule,1983,8000000.0,30379.0
b7556,w22690,o22396,5000000.0,12232628.0,,0.0,lone wolf mcquade,15-Apr,5000000.0,12232628.0
b11567,w35922,,8000000.0,52300000.0,,0.0,stand by me ,1986,8000000.0,52300000.0
b4292,w12179,o8381,10000000.0,20600000.0,,0.0,f/x,1986,10000000.0,20600000.0
b4821,w14051,o13751,11000000.0,119400000.0,,0.0,fried green tomatoes,1991,11000000.0,119400000.0
b16738,w43012,o15109,10000000.0,44143410.0,,0.0,young guns ii,1990,10000000.0,44143410.0
b16713,w42921,o4060,4000000.0,3748295.0,,0.0,you kill me,2007,4000000.0,3748295.0
b6526,w19855,,50000000.0,9851610.0,,0.0,jade ,1995,50000000.0,9851610.0
b2702,w7068,o8369,2000000.0,31900000.0,,0.0,children of a lesser god,1986,2000000.0,31900000.0
b8802,w26787,o5426,35000000.0,108000000.0,,0.0,neighbors 2: sorority rising,2016,35000000.0,108000000.0
b10458,w32123,,15000000.0,3400000.0,,0.0,rock the kasbah ,2015,15000000.0,3400000.0
b7496,w22497,,25000000.0,38700000.0,,0.0,little shop of horrors (1986 film),1986,25000000.0,38700000.0
b11088,w34228,,30000000.0,66700000.0,,0.0,side effects (2013 film),2013,30000000.0,66700000.0
b11563,w35929,o3517,15000000.0,5072654.0,,0.0,stand up guys,2012,15000000.0,5072654.0
b2602,w6774,,16000000.0,16278590.0,,0.0,chances are ,1989,16000000.0,16278590.0
b4204,w11926,,5000000.0,85000000.0,,0.0,every which way but loose ,1978,5000000.0,85000000.0
b16123,w40774,o20796,16000000.0,82000000.0,,0.0,waiting to exhale,1995,16000000.0,82000000.0
b11166,w34525,o7559,31000000.0,231600000.0,,0.0,sister act,1992,31000000.0,231600000.0
b11049,w34128,o20480,2000000.0,5400000.0,,0.0,shortbus,2006,2000000.0,5400000.0
b13859,w23043,o5596,5000000.0,51264000.0,,0.0,the love bug,1968,5000000.0,51264000.0
b16485,w41976,o10203,300000.0,19777.0,,0.0,wild canaries,2014,300000.0,19777.0
b6983,w21019,o13560,19000000.0,4106588.0,,0.0,kissing a fool,27-Feb,19000000.0,4106588.0
b3468,w9807,,12000000.0,14000000.0,,0.0,def jam's how to be a player,1997,12000000.0,14000000.0
b9622,w29323,,300000.0,12000000.0,,0.0,phantasm ,1979,300000.0,12000000.0
b4082,w11639,,35000000.0,66700000.0,,0.0,empire of the sun ,1987,35000000.0,66700000.0
b6459,w19644,o21731,5000000.0,2600000.0,,0.0,it came from hollywood,1982,5000000.0,2600000.0
b6588,w19986,o7510,20000000.0,11390479.0,,0.0,jennifer 8,1992,20000000.0,11390479.0
b2233,w5511,o3049,6500000.0,24265583.0,,0.0,bronco billy,1980,6500000.0,24265583.0
b11176,w34571,,15000000.0,6400000.0,,0.0,six degrees of separation ,1993,15000000.0,6400000.0
b5377,w16061,o18709,60000.0,35556.0,,0.0,guy and madeline on a park bench,2009,60000.0,35556.0
b8685,w26385,o12543,625000.0,2000000.0,,0.0,my little chickadee,1940,625000.0,2000000.0
b1722,w3703,o20629,23000000.0,5750110.0,,0.0,beyond rangoon,1995,23000000.0,5750110.0
b2990,w7946,o21337,9000000.0,12531831.0,,0.0,compromising positions,1985,9000000.0,12531831.0
b6649,w20141,o5130,13000000.0,4619014.0,,0.0,joe's apartment,1996,13000000.0,4619014.0
b3278,w9108,o20647,23000000.0,179519401.0,,0.0,dangerous minds,1995,23000000.0,179519401.0
b351,w17704,,35000000.0,7800000.0,,0.0,a hologram for the king ,2016,35000000.0,7800000.0
b12942,w11356,,6500000.0,2400000.0,,0.0,the east ,2013,6500000.0,2400000.0
b15094,w42352,,6000000.0,14300000.0,,0.0,the wizard ,1989,6000000.0,14300000.0
b16384,w41596,o6655,2000000.0,3500000.0,,0.0,where the boys are,1960,2000000.0,3500000.0
b14776,w39600,o20576,2000000.0,265198.0,,0.0,the tv set,2006,2000000.0,265198.0
b9057,w27583,o5431,90000000.0,334900000.0,,0.0,now you see me 2,2016,90000000.0,334900000.0
b7527,w22603,o19093,8199999.999999999,28000000.0,,0.0,loaded weapon 1,1993,8199999.999999999,28000000.0
b2216,w5434,o3155,8000000.0,10600497.0,,0.0,broadway danny rose,1984,8000000.0,10600497.0
b1645,w3468,o16200,,76600000.0,,0.0,bend it like beckham,2002,,76600000.0
b3118,w8491,o14990,18000000.0,13236513.0,,0.0,crazy people,1990,18000000.0,13236513.0
b14728,w36354,o2191,10000000.0,6203044.0,,0.0,the straight story,1999,10000000.0,6203044.0
b6849,w20625,o1128,2500000.0,32300000.0,,0.0,kevin hart: let me explain,2013,2500000.0,32300000.0
b16266,w41227,o19162,7000000.0,12741891.0,,0.0,weekend at bernie's ii,1993,7000000.0,12741891.0
b4999,w14655,,30000000.0,33400000.0,,0.0,get on up ,2014,30000000.0,33400000.0
b8148,w24705,o11761,12000000.0,3965604.0,,0.0,memories of me,7-Oct,12000000.0,3965604.0
b426,w27224,o11675,13000000.0,49300000.0,,0.0,a nightmare on elm street 4: the dream master,1988,13000000.0,49300000.0
b6182,w18871,,12000000.0,7788597.0,,0.0,if looks could kill ,1991,12000000.0,7788597.0
b6100,w18623,o9992,1000000.0,475591.0,,0.0,i origins,2014,1000000.0,475591.0
b9197,w27984,o12761,910000.0,9600000.0,,0.0,on the waterfront,1954,910000.0,9600000.0
b3965,w11440,o1351,8000000.0,50500000.0,,0.0,eddie murphy raw,1987,8000000.0,50500000.0
b6770,w20505,o16273,15600000.0,13802599.0,,0.0,juwanna mann,2002,15600000.0,13802599.0
b1841,w4148,,9000000.0,21500000.0,,0.0,black christmas (2006 film),2006,9000000.0,21500000.0
b8938,w27287,,25000000.0,171600000.0,,0.0,no country for old men ,2007,25000000.0,171600000.0
b16036,w40537,o9856,30000000.0,19500000.0,,0.0,view from the top,2003,30000000.0,19500000.0
b11995,w38467,o17530,777777.0,2400000.0,,0.0,thx 1138,1971,777777.0,2400000.0
b11638,w36074,o20493,9000000.0,27100000.0,,0.0,stay alive,24-Mar,9000000.0,27100000.0
b15547,w39307,o4022,12000000.0,13500000.0,,0.0,trick 'r treat,2007,12000000.0,13500000.0
b10163,w31100,o2343,11500000.0,33351557.0,,0.0,reality bites,1994,11500000.0,33351557.0
b10535,w32378,,12000000.0,22900000.0,,0.0,rounders ,1998,12000000.0,22900000.0
b6204,w18907,o11745,13000000.0,259019.0,,0.0,illegally yours,1988,13000000.0,259019.0
b3359,w9434,o14994,60000000.0,157900000.0,,0.0,days of thunder,1990,60000000.0,157900000.0
b14717,w36198,o4520,5500000.0,159600000.0,,0.0,the sting,1973,5500000.0,159600000.0
b1190,w2091,,5000000.0,3306629.0,,0.0,art school confidential ,2006,5000000.0,3306629.0
b7420,w22180,,1261000.0,2200000.0,,0.0,light in the piazza ,1962,1261000.0,2200000.0
b3322,w9275,o3347,12000000.0,793815.0,,0.0,darling companion,2012,12000000.0,793815.0
b3865,w11107,o15852,7500000.0,145800000.0,,0.0,driving miss daisy,1989,7500000.0,145800000.0
b16265,w41226,o15966,15000000.0,30218387.0,,0.0,weekend at bernie's,1989,15000000.0,30218387.0
b13108,w13518,o20539,79000.0,245292.0,,0.0,the foot fist way,2006,79000.0,245292.0
b16784,w43133,o13688,5000000.0,2000000.0,,0.0,zero effect,1998,5000000.0,2000000.0
b9894,w30302,,15000000.0,69847348.0,,0.0,private benjamin (1980 film),1980,15000000.0,69847348.0
b11803,w36556,,40000000.0,113309743.0,,0.0,striptease ,1996,40000000.0,113309743.0
b15425,w38923,o8474,15000000.0,356800000.0,,0.0,top gun,1986,15000000.0,356800000.0
b13713,w21597,o3231,15000000.0,28733290.0,,0.0,the last starfighter,1984,15000000.0,28733290.0
b2544,w6596,,30000.0,3500000.0,,0.0,catfish ,2010,30000.0,3500000.0
b11977,w37134,o11811,19000000.0,9129999.0,,0.0,switching channels,1988,19000000.0,9129999.0
b1584,w3275,,15000000.0,118243066.0,,0.0,beethoven's 2nd ,1993,15000000.0,118243066.0
b4413,w12590,,20000000.0,89300000.0,,0.0,father of the bride (1991 film),1991,20000000.0,89300000.0
b8835,w26903,o20722,5000000.0,3565508.0,,0.0,new jersey drive,1995,5000000.0,3565508.0
b12916,w7640,,10000000.0,1200000.0,,0.0,the cobbler (2014 film),2014,10000000.0,1200000.0
b1823,w4075,,12000000.0,1400000.0,,0.0,birdy ,1984,12000000.0,1400000.0
b12033,w37250,,14000000.0,20005435.0,,0.0,taking care of business ,1990,14000000.0,20005435.0
b1798,w3978,o15821,10000000.0,40500000.0,,0.0,bill & ted's excellent adventure,1989,10000000.0,40500000.0
b3738,w10715,o13736,10000000.0,25196249.0,,0.0,don't tell mom the babysitter's dead,7-Jun,10000000.0,25196249.0
b5223,w15450,o15016,25000000.0,46800000.0,,0.0,goodfellas,1990,25000000.0,46800000.0
b10766,w33080,,31000000.0,134100000.0,,0.0,scent of a woman (1992 film),1992,31000000.0,134100000.0
b15925,w40203,,60000000.0,100688705.0,,0.0,up close and personal ,1996,60000000.0,100688705.0
b1532,w3147,o3303,1800000.0,21900000.0,,0.0,beasts of the southern wild,2012,1800000.0,21900000.0
b3130,w8528,o1335,3500000.0,14000000.0,,0.0,creepshow 2,1987,3500000.0,14000000.0
b10485,w32185,o18376,10000000.0,17500866.0,,0.0,roll bounce,2005,10000000.0,17500866.0
b10501,w32248,o5174,14500000.0,147500000.0,,0.0,romeo + juliet,1996,14500000.0,147500000.0
b12148,w37653,,23000000.0,105932000.0,,0.0,tequila sunrise ,1988,23000000.0,105932000.0
b9607,w29286,,11500000.0,57500000.0,,0.0,pet sematary ,1989,11500000.0,57500000.0
b15368,w38671,,9000000.0,13000000.0,,0.0,to be or not to be (1983 film),1983,9000000.0,13000000.0
b8711,w26469,o20414,30000000.0,61000000.0,,0.0,my super ex-girlfriend,2006,30000000.0,61000000.0
b2794,w7385,o6073,839727.0,1600000.0,,0.0,citizen kane,1941,839727.0,1600000.0
b9300,w28276,,6000000.0,14717854.0,,0.0,orca ,1977,6000000.0,14717854.0
b6568,w19940,o1381,23000000.0,51900000.0,,0.0,jaws: the revenge,1987,23000000.0,51900000.0
b4088,w11669,o7483,7000000.0,40700000.0,,0.0,encino man,1992,7000000.0,40700000.0
b13716,w21606,,7000000.0,8900000.0,,0.0,the last temptation of christ ,1988,7000000.0,8900000.0
b9558,w29085,,6000000.0,2300000.0,,0.0,pecker ,1998,6000000.0,2300000.0
b5611,w16790,,1115000.0,2500000.0,,0.0,heaven can wait (1943 film),1943,1115000.0,2500000.0
b13789,w22373,,20000000.0,7828841.0,,0.0,the little drummer girl ,1984,20000000.0,7828841.0
b11392,w35324,o10701,1800000.0,3050934.0,,0.0,songcatcher,2000,1800000.0,3050934.0
b12778,w8431,,15000000.0,55700000.0,,0.0,the craft ,1996,15000000.0,55700000.0
b13545,w19414,o10136,44000000.0,11300000.0,,0.0,the interview,2014,44000000.0,11300000.0
b13685,w21504,,15000000.0,45200000.0,,0.0,the last house on the left (2009 film),2009,15000000.0,45200000.0
b4681,w13621,o15156,1968000.0,2765000.0,,0.0,forbidden planet,1956,1968000.0,2765000.0
