key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue
,w24641,o422,meet the people,1944,1302000.0,960000.0,-0.2626728110599078
,w33793,o21875,shaft's big score,1972,1978000.0,10000000.0,4.055611729019211
,w40051,o5027,the unfinished dance,1947,2989000.0,2303000.0,-0.22950819672131148
,w17410,o17050,his brother's wife,1936,367000.0,1662000.0,3.5286103542234333
,w4473,o7339,blood feast,1963,24500.0,4000000.0,162.26530612244898
,w16501,o11854,a hatful of rain,1957,1820000.0,1500000.0,-0.17582417582417584
,w28827,o19775,pardon my sarong,1942,400000.0,2200000.0,4.5
,w42256,o5031,the wistful widow of wagon gap,1947,778000.0,2625000.0,2.374035989717224
,w31326,o6840,the reformer and the redhead,1950,1123000.0,2127000.0,0.8940338379341051
,w34881,o4963,"""smash-up, the story of a woman""",1947,1360286.0,2301555.0,0.6919640428556936
,w20780,o16612,killer movie,24-Apr,2000000.0,14324342.0,6.162171
,w20781,o7048,killer of sheep,0,10000.0,416509.0,40.6509
,w15885,o1788,grounds for marriage,1951,1173000.0,1587000.0,0.35294117647058826
,w14753,o22533,ghost valley,1932,41000.0,101000.0,1.4634146341463414
,w34649,o9298,sky giant,1938,181000.0,518000.0,1.861878453038674
,w19199,o12016,the incredible shrinking man,1957,750000.0,1430000.0,0.9066666666666666
,w13301,o12462,flight command,1940,837000.0,2292000.0,1.7383512544802868
,w35078,o11298,society doctor,1935,153000.0,534000.0,2.4901960784313726
,w21281,o22868,lady of the tropics,1939,913000.0,1533000.0,0.6790799561883899
,w22079,o11498,the life and times of grizzly adams,1974,140000.0,65000000.0,463.2857142857143
,w10182,o6703,dial 1119,1950,473000.0,603000.0,0.2748414376321353
,w38523,o6354,'til there was you,1997,10000000.0,3500000.0,-0.65
,w28261,o5791,operator 13,1934,880000.0,1010000.0,0.14772727272727273
,w43053,o14464,the youngest profession,1943,446000.0,1546000.0,2.4663677130044843
,w11162,o17768,the duchess and the dirtwater fox,1976,4590000.0,4120000.0,-0.10239651416122005
,w26986,o6836,the next voice you hear...,29-Jun,421000.0,788000.0,0.8717339667458432
,w29698,o6767,please believe me,1950,1055000.0,769000.0,-0.27109004739336495
,w35228,o19824,somewhere i'll find you,1942,1060000.0,4014000.0,2.7867924528301886
,w8481,o1029,crazy kind of love,2013,10000000.0,21234567.0,1.1234567
,w34464,o10161,the single moms club,2014,8000000.0,16300000.0,1.0375
,w32418,o8608,ruby gentry,1952,525000.0,1750000.0,2.3333333333333335
,w23706,o6925,major dundee,1965,3800000.0,2500000.0,-0.34210526315789475
,w26863,o4329,never so few,1959,3480000.0,5270000.0,0.514367816091954
,w17066,o10280,her highness and the bellboy,1945,1157000.0,3169000.0,1.7389801210025928
,w39180,o8471,the transformers: the movie,1986,6.0,5.8,-0.03333333333333336
,w34838,o1439,slumber party massacre ii,1987,200000.0,1333000.0,5.665
,w2046,o4982,the arnelo affair,1947,892000.0,838000.0,-0.06053811659192825
,w21054,o8048,knight and day,2010,117000000.0,261900000.0,1.2384615384615385
,w20675,o21637,the kid from brooklyn,1946,1450000.0,4000000.0,1.7586206896551724
,w42914,o8691,you for me,1952,382000.0,580000.0,0.518324607329843
,w3835,o6803,the big hangover,1950,1026000.0,1626000.0,0.5847953216374269
,w28028,o5570,once upon a time in the west,1968,5000000.0,5321508.0,0.0643016
,w16550,o4310,"""have rocket, will travel""",1959,380000.0,2500000.0,5.578947368421052
,w23324,o22874,lucky night,1939,589000.0,1080000.0,0.833616298811545
,w32993,o14015,scandal at scourie,1953,1148000.0,1625000.0,0.4155052264808362
,w13671,o15157,"""forever, darling""",1956,951000.0,2288000.0,1.4058885383806519
,w17083,o17046,her master's voice,1936,161829.0,214464.0,0.3252507276198951
,w23869,o1895,the man from planet x,9-Mar,51000.0,1200000.0,22.529411764705884
,w20582,o10297,keep your powder dry,1945,1348000.0,2693000.0,0.9977744807121661
,w25642,o14071,the moon is blue,1953,400000.0,3500000.0,7.75
,w25077,o5010,the mighty mcgurk,1947,896000.0,1799000.0,1.0078125
,w17432,o15582,his hour,1924,197000.0,595000.0,2.020304568527919
,w12717,o11726,felix the cat: the movie,1988,9000000.0,1964253.0,-0.7817496666666667
,w5377,o13902,bright road,1953,377000.0,252000.0,-0.33156498673740054
,w32171,o12783,rogue cop,1954,695000.0,2509000.0,2.610071942446043
,w28779,o9246,paradise for three,1938,359000.0,751000.0,1.0919220055710306
,w34835,o7066,slow dancing in the big city,1978,7000000.0,1576500.0,-0.7747857142857143
,w34969,o21878,"""snoopy, come home""",1972,1000000.0,245073.0,-0.754927
,w23493,o11461,macon county line,1974,225000.0,30000000.0,132.33333333333334
,w16169,o6966,the hallelujah trail,1965,7000000.0,4000000.0,-0.42857142857142855
,w37637,o19842,tennessee johnson,1942,1042000.0,684000.0,-0.3435700575815739
,w19482,o12017,the invisible boy,1957,384000.0,840000.0,1.1875
,w37431,o19841,tarzan's new york adventure,1942,707000.0,2729000.0,2.85997171145686
,w40682,o10170,the voices,2014,11000000.0,444196.0,-0.9596185454545455
,w8417,o1526,cracked nuts,1931,261000.0,617000.0,1.3639846743295019
,w19667,o14140,it happened in athens,1962,1250750.0,1050026.0,-0.1604829102538477
,w38526,o21669,till the clouds roll by,1946,3316000.0,6724000.0,1.0277442702050663
,w32206,o14013,roman holiday,1953,1500000.0,12000000.0,7.0
,w40584,o9602,violent saturday,1955,955000.0,1250000.0,0.3089005235602094
,w39999,o2196,the underground comedy movie,1999,500000.0,856.0,-0.998288
,w12562,o17015,fatal lady,1936,431862.0,201707.0,-0.5329364472910327
,w32932,o4478,save the tiger,1973,1000000.0,2300000.0,1.3
,w10439,o13528,divine trash,1998,10000.0,39842.0,2.9842
,w32647,o10407,the sailor takes a wife,1945,1012000.0,2559000.0,1.5286561264822134
,w21798,o9567,the left hand of god,1955,1785000.0,4000000.0,1.2408963585434174
,w40538,o12660,vigil in the night,1940,920000.0,1004000.0,0.09130434782608696
,w22581,o14730,living on love,1937,112000.0,135000.0,0.20535714285714285
,w28657,o1171,pain & gain,2013,26000000.0,86200000.0,2.3153846153846156
,w1679,o17458,angels hard as they come,1971,180000.0,2000000.0,10.11111111111111
,w36897,o10512,supervixens,1975,100000.0,17000000.0,169.0
,w5444,o14625,broadway melody of 1938,1937,1588000.0,2846000.0,0.792191435768262
,w6194,o10594,can't be heaven,2000,2000000.0,7000000.0,2.5
,w38948,o12957,tora! tora! tora!,1970,25500000.0,29500000.0,0.1568627450980392
,w28397,o16042,our modern maidens,1929,283000.0,857000.0,2.0282685512367493
,w33728,o8612,shadow in the sky,1952,787000.0,320000.0,-0.5933926302414231
,w25617,o17908,montana moon,1930,277000.0,960000.0,2.4657039711191335
,w24215,o1257,the marine 3: homefront,2013,1500000.0,5000000.0,2.3333333333333335
,w40251,o11528,uptown saturday night,1974,,6700000.0,
,w37614,o11984,ten thousand bedrooms,1957,1799000.0,1705000.0,-0.05225125069483046
,w21979,o6585,let's make love,1960,3585000.0,6540000.0,0.8242677824267782
,w13733,o18117,the fortune cookie,1966,3705000.0,6800000.0,0.835357624831309
,w32174,o18001,the rogue song,1930,646000.0,1610000.0,1.4922600619195046
,w23847,o14442,the man from down under,1943,954000.0,1070000.0,0.12159329140461216
,w21112,o17493,kotch,1971,1500000.0,5000000.0,2.3333333333333335
,w28742,o6195,paper bullets,1941,19000.0,200000.0,9.526315789473685
,w37179,o4976,t-men,1947,424000.0,1600000.0,2.7735849056603774
,w36749,o23235,the sun comes up,1949,1659000.0,1280000.0,-0.22845087402049427
,w42503,o6027,a woman's face,1941,1343000.0,1907000.0,0.4199553239017126
,w18310,o5003,the hucksters,1947,2439000.0,4445000.0,0.8224682246822468
,w2447,o6047,babes on broadway,1941,955000.0,3800000.0,2.979057591623037
,w33363,o15501,the secret land,1948,216000.0,576000.0,1.6666666666666667
,w14526,o4375,the gazebo,1959,1218000.0,3310000.0,1.7175697865353037
,w3181,o23200,the beautiful blonde from bashful bend,27-May,2192000.0,2889000.0,0.31797445255474455
,w17393,o5723,"""hips, hips, hooray!""",1934,336000.0,625000.0,0.8601190476190477
,w10994,o12711,dragonfly squadron,1954,300000.0,700000.0,1.3333333333333333
,w33851,o20477,shark bait,2006,10000000.0,13662815.0,0.3662815
,w16794,o11913,"""heaven knows, mr. allison""",1957,2905000.0,4200000.0,0.4457831325301205
,w3854,o13898,big leaguer,1953,498000.0,559000.0,0.12248995983935743
,w14945,o15575,girl shy,1924,400000.0,1550000.0,2.875
,w5996,o14046,the caddy,1953,1864112.0,3500000.0,0.8775695880934192
,w39246,o14096,treasure of the golden condor,4-Feb,1220000.0,1200000.0,-0.01639344262295082
,w38833,o21670,tomorrow is forever,1946,1300000.0,3250000.0,1.5
,w13776,o15362,four faces west,1948,1200000.0,1100000.0,-0.08333333333333333
,w38746,o273,today we live,1933,663000.0,1035000.0,0.5610859728506787
,w13204,o6813,the flame and the arrow,1950,1600000.0,2900000.0,0.8125
,w6119,o1750,callaway went thataway,1951,1103000.0,1338000.0,0.21305530371713507
,w6727,o17654,the chairman,yes,4915000.0,2500000.0,-0.491353001017294
,w17465,o102,his private secretary,1933,9000.0,95000.0,9.555555555555555
,w18804,o3229,the ice pirates,1984,9000000.0,14255801.0,0.5839778888888889
,w8325,o21492,courage of lassie,1946,1530000.0,4100000.0,1.6797385620915033
,w42566,o14198,the wonderful world of the brothers grimm,1962,6250000.0,8920615.0,0.4272984
,w3022,o6550,battle of blood island,1960,51579.31,28828.12,-0.44109139885741006
,w18086,o8727,hour of the gun,1967,,2000000.0,
,w5195,o1455,the brave little toaster,1987,2300000.0,2300000.0,0.0
,w18126,o12883,house of dark shadows,1970,750000.0,1836000.0,1.448
,w41963,o18132,the wild angels,1966,360000.0,15541070.0,42.16963888888889
,w28640,o6765,pagan love song,29-Dec,1920000.0,3360000.0,0.75
,w4595,o9652,blue collar comedy tour: the movie,28-Mar,5000000.0,604856.0,-0.8790288
,w10070,o6274,the devil and miss jones,1941,664000.0,1421000.0,1.1400602409638554
,w33362,o19584,the secret invasion,1964,592000.0,3000000.0,4.0675675675675675
,w8024,o13918,confidentially connie,1950,502000.0,733000.0,0.4601593625498008
,w9964,o11879,designing woman,1957,1844000.0,3750000.0,1.0336225596529285
,w21259,o4922,lady in the lake,1947,1026000.0,2657000.0,1.5896686159844056
,w40446,o1933,vengeance valley,1951,1008000.0,3146000.0,2.121031746031746
,w21303,o22564,lady with a past,1932,541000.0,595000.0,0.09981515711645102
,w17105,o12733,her twelve men,1954,1534000.0,1418000.0,-0.07561929595827901
,w19494,o12623,the invisible man returns,1940,281743.0,815100.0,1.893062116893765
,w40657,o5614,vixen!,1968,73000.0,8000000.0,108.58904109589041
,w5294,o23202,the bribe,1949,1984000.0,2510000.0,0.2651209677419355
,w41311,o11405,west point of the air,1935,591000.0,1317000.0,1.2284263959390862
,w37645,o15461,tenth avenue angel,1948,1791000.0,900000.0,-0.49748743718592964
,w1665,o6614,the angel wore red,28-Sep,1843000.0,935000.0,-0.49267498643516006
,w4481,o19038,blood in blood out,1993,4495583.0,35000000.0,6.785419599638134
,w33361,o8983,secret in their eyes,2015,19500000.0,32200000.000000004,0.6512820512820515
,w29153,o1900,the people against o'hara,1951,1000000.0,1700000.0,0.7
,w11882,o5694,evelyn prentice,1934,498000.0,1166000.0,1.3413654618473896
,w4996,o15232,the bottom of the bottle,1956,1695000.0,1100000.0,-0.35103244837758113
,w40330,o10416,the valley of decision,1945,2165000.0,8096000.0,2.7394919168591225
,w41847,o3139,wholly moses!,13-Jun,12000000.0,14155617.0,0.17963475
,w4880,o23080,border incident,1949,749000.0,908000.0,0.21228304405874499
,w16181,o13546,halloween h20: 20 years later,1998,17000000.0,85000000.0,4.0
,w28191,o19426,"""one, two, three""",1961,3000000.0,4000000.0,0.3333333333333333
,w41063,o10984,way down east,1920,700000.0,4500000.0,5.428571428571429
,w28174,o22593,one way passage,1932,350000.0,1.1,-0.9999968571428572
,w2806,o6372,b*a*p*s,28-Mar,10000000.0,7338279.0,-0.2661721
,w27247,o7378,nine hours to rama,1963,3610000.0,1000000.0,-0.7229916897506925
,w38247,o12047,the three faces of eve,1957,965000.0,1400000.0,0.45077720207253885
,w30929,o9585,the rains of ranchipur,1955,2900000.0,2600000.0,-0.10344827586206896
,w34034,o9359,the shining hour,1938,1068000.0,1367000.0,0.2799625468164794
,w31561,o21439,the return of the living dead,1985,4000000.0,14200000.0,2.55
,w35842,o4487,sssssss,1973,1030000.0,1000000.0,-0.02912621359223301
,w976,o15310,alias a gentleman,1948,1171000.0,1366000.0,0.16652433817250215
,w38342,o14193,the three stooges meet hercules,1962,420000.0,2000000.0,3.761904761904762
,w15839,o5713,gridiron flash,1934,78000.0,199000.0,1.5512820512820513
,w13934,o7999,fred: the movie,2010,4000000.0,1300000.0,-0.675
,w6738,o23086,challenge to lassie,US,775000.0,1155000.0,0.49032258064516127
,w19512,o19530,invitation to a gunfighter,1964,1800000.0,3100000.0,0.7222222222222222
,w31698,o1849,"""rich, young and pretty""",1951,1528000.0,2999000.0,0.962696335078534
,w34582,o6240,six-gun gold,1941,49000.0,113000.0,1.3061224489795917
,w31610,o177,reunion in vienna,1933,478000.0,643000.0,0.34518828451882844
,w34037,o19816,ship ahoy,1942,1037000.0,2507000.0,1.4175506268081004
,w36323,o6640,the story of ruth,1960,2930000.0,3000000.0,0.023890784982935155
,w36340,o1212,straight a's,2013,2000000.0,5234456.0,1.617228
,w32854,o10340,saratoga trunk,1945,1750000.0,4250000.0,1.4285714285714286
,w16342,o17611,hard contract,30-Apr,4070000.0,1750000.0,-0.5700245700245701
,w27613,o22901,nurse edith cavell,1939,508000.0,1082000.0,1.1299212598425197
,w10934,o19659,dr. gillespie's new assistant,1942,316000.0,673000.0,1.129746835443038
,w35930,o14832,stand-in,1937,523869.0,617521.0,0.1787698833105223
,w40652,o8679,viva zapata!,1952,1800000.0,1900000.0,0.05555555555555555
,w28369,o17923,our blushing brides,1930,337000.0,1211000.0,2.593471810089021
,w19027,o22855,in name only,18-Aug,722000.0,1321000.0,0.8296398891966759
,w42831,o6854,the yellow cab man,1950,1195000.0,2599000.0,1.1748953974895398
,w30369,o9269,professor beware,29-Jun,820275.0,796385.0,-0.029124379019231355
,w8062,o11440,conrack,1974,2370000.0,2000000.0,-0.15611814345991562
,w41937,o17284,wife vs. secretary,1936,519000.0,2067000.0,2.9826589595375723
,w25951,o14151,mr. hobbs takes a vacation,1962,2000000.0,4000000.0,1.0
,w11129,o12713,drum beat,1954,1100000.0,3000000.0,1.7272727272727273
,w23521,o9351,the mad miss manton,1938,383000.0,716000.0,0.8694516971279374
,w12229,o7032,faces of death,1978,450000.0,35000000.0,76.77777777777777
,w20685,o19719,kid glove killer,1942,199000.0,550000.0,1.763819095477387
,w28358,o21902,the other,26-May,2250000.0,3500000.0,0.5555555555555556
,w22123,o6663,a life of her own,1950,1818000.0,1917000.0,0.054455445544554455
,w28186,o19427,one-eyed jacks,1961,6000000.0,4300000.0,-0.2833333333333333
,w26637,o6757,nancy goes to rio,1950,1682000.0,2866000.0,0.703923900118906
,w11435,o19059,ed and his dead mother,1993,1800000.0,673.0,-0.9996261111111111
,w28594,o14453,the ox-bow incident,1943,565000.0,750000.0,0.3274336283185841
,w3744,o18111,the bible: in the beginning...,1966,18000000.0,34900000.0,0.9388888888888889
,w1637,o6041,andy hardy's private secretary,21-Feb-41,329000.0,2402000.0,6.300911854103344
,w33644,o19810,seven sweethearts,1942,752000.0,1686000.0,1.2420212765957446
,w36331,o8662,the story of will rogers,1952,3000000.0,2650000.0,-0.11666666666666667
,w8974,o4877,daisy kenyon,1947,1852000.0,1750000.0,-0.0550755939524838
,w8741,o13923,cry of the hunted,1953,544000.0,625000.0,0.1488970588235294
,w17558,o8644,the hoaxters,1952,119000.0,177000.0,0.48739495798319327
,w37827,o15463,that lady in ermine,1948,3000000.0,1500000.0,-0.5
,w33047,o10341,scarlet street,1945,1202007.0,2948386.0,1.4528858816961965
,w13172,o14284,five graves to cairo,1943,855000.0,1650000.0,0.9298245614035088
,w24759,o12756,men of the fighting lady,1954,829000.0,2638000.0,2.1821471652593485
,w28395,o18096,our man flint,1966,3525000.0,16000000.0,3.5390070921985815
,w29714,o19582,the pleasure seekers,1964,2100000.0,2000000.0,-0.047619047619047616
,w26616,o5154,naked souls,1996,7000000.0,59458142.0,7.494020285714286
,w5503,o13503,broken vessels,18-Apr,600000.0,13493.0,-0.9775116666666667
,w2944,o19851,the bashful bachelor,1942,165000.0,675000.0,3.090909090909091
,w37237,o14032,take the high ground!,1953,1166000.0,2855000.0,1.4485420240137221
,w6297,o11143,captain hurricane,1935,208000.0,150000.0,-0.27884615384615385
,w40015,o727,underwater warrior,1958,384000.0,795000.0,1.0703125
,w32941,o10087,saving christmas,2014,500000.0,2800000.0,4.6
,w1788,o8,another language,1933,269600.0,467193.0,0.7329117210682493
,w32227,o5020,the romance of rosy ridge,1947,2117000.0,2445000.0,0.15493623051487954
,w3977,o13701,bill & ted's bogus journey,19-Jul,20000000.0,38000000.0,0.9
,w15244,o16010,gold diggers of broadway,1929,500000.0,2250000.0,3.5
,w41362,o19594,what a way to go!,1964,3.75,11180531.0,2981473.933333333
,w25710,o14448,the more the merrier,1943,878000.0,1800000.0,1.0501138952164009
,w42879,o10444,yolanda and the thief,1945,2443322.31,1791000.0,-0.2669816860960927
,w38272,o21665,three little girls in blue,October 1946 (USA),2335000.0,3000000.0,0.284796573875803
,w42989,o14105,young bess,1953,2423000.0,4095000.0,0.6900536524969046
,w2716,o12922,the ballad of cable hogue,1970,3716946.0,5000000.0,0.3451903794136369
,w19539,o7365,irma la douce,1963,5000000.0,25246588.0,4.0493176
,w37361,o15458,tap roots,1948,2118688.0,3293658.0,0.5545743403464786
,w1632,o572,andy hardy comes home,22-Dec-58,313000.0,610000.0,0.9488817891373802
,w21305,o6662,a lady without passport,1950,1088000.0,1004000.0,-0.07720588235294118
,w8162,o10464,cooley high,1975,750000.0,13000000.0,16.333333333333332
,w32322,o12229,rose of the rancho,1914,16988.0,87028.0,4.1229102896161995
,w17273,o691,the high cost of loving,1958,614000.0,580000.0,-0.05537459283387622
,w24609,o17626,medium cool,1969,800000.0,5500000.0,5.875
,w21185,o402,ladies courageous,1944,834260.0,1072763.0,0.285885695107041
,w9329,o14122,david and lisa,1962,185000.0,2300000.0,11.432432432432432
,w20282,o9183,joy of living,1938,1086000.0,1337000.0,0.2311233885819521
,w4280,o4425,blackenstein,1973,80000.0,2000000.0,24.0
,w32704,o10338,"""salome, where she danced""",1945,1159225.0,2598964.0,1.2419840841941814
,w38258,o1920,three guys named mike,1951,859000.0,2230000.0,1.5960419091967404
,w4685,o17597,bob & carol & ted & alice,1969,2000000.0,31900000.0,14.95
,w35145,o4348,solomon and sheba,1959,5000000.0,12200000.0,1.44
,w17602,o103,hold your man,1933,266000.0,1073000.0,3.0338345864661656
,w40722,o10552,w.w. and the dixie dancekings,21-May,2805000.0,17000000.0,5.0606060606060606
,w5565,o23083,brothers in the saddle,1949,157000.0,205000.0,0.3057324840764331
