key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,year_wiki,year_bom
,w27389,,"""no, no, nanette (1940 film)""",,570000.0,940000.0,0.6491228070175439,,
,w41691,,the white cliffs of dover ,,2342000.0,4045000.0,0.7271562766865927,,
,w36002,,stardust (2007 film),,70000000.0,135600000.0,0.9371428571428572,,
,w40217,,up in the air (2009 film),,25000000.0,166800000.0,5.672000000000001,,
,w40404,,vanity fair (2004 film),,23000000.0,19463185.0,-0.1537745652173913,,
,w39099,,traffic (2000 film),,48000000.0,207500000.0,3.3229166666666665,,
,w9331,,david copperfield (1935 film),,1073000.0,1621000.0,0.51071761416589,,
,w26909,,a new leaf ,,1800000.0,5000000.0,1.7777777777777777,,
,w8680,,the crow (1994 film),,23000000.0,50700000.0,1.2043478260869565,,
,w3517,,bernardine ,,1230000.0,3750000.0,2.048780487804878,,
,w8890,,cynthia ,,1318000.0,1648000.0,0.2503793626707132,,
,w819,,aftershock (2012 film),,2000000.0,58510.0,-0.9707450000000001,,
,w26643,,the nanny diaries ,,20000000.0,47738099.0,1.38690495,,
b274,w7258,o22363,a christmas story,1983,3200000.0,19300000.0,5.03125,1983,18-Nov-83
b6039,w18452,o19529,"""hush... hush, sweet charlotte""",1964,2235000.0,4000000.0,0.7897091722595079,1964,25-Dec-64
b5842,w17756,,home run ,2013,1200000.0,2861020.0,1.384183333333333,"""[2013, 04, 19]""",19-Apr-13
,w40109,o18994,universal soldier: regeneration,2009,9000000.0,844000.0,-0.9062222222222224,2009,
,w17366,o15168,hilda crane,1956,1140000.0,1000000.0,-0.12280701754385966,1956,
,w38900,o1925,too young to kiss,1951,1400000.0,2300000.0,0.6428571428571429,1951,
,w25233,o518,the miracle of morgan's creek,5-Jan,775000.0,9000000.0,10.612903225806454,5-Jan,
,w18548,o11200,i dream too much,1935,627000.0,640000.0,0.02073365231259968,1935,
,w17032,o19688,her cardboard lover,1942,979000.0,973000.0,-0.006128702757916241,1942,
,w413,o8492,abbott and costello meet captain kidd,27-Dec,701688.0,2000000.0,1.850269635507519,27-Dec,
,w28056,o6471,one eight seven,1997,20000000.0,5716080.0,-0.714196,1997,
,w30987,o15206,ransom!,1956,1003000.0,2172000.0,1.1655034895314058,1956,
,w9046,o22795,dancing co-ed,1939,425000.0,713000.0,0.6776470588235294,1939,
,w39725,o19483,two loves,1961,2000000.0,1000000.0,-0.5,1961,
,w2759,o14042,the band wagon,1953,2873000.0,3502000.0,0.2189349112426036,1953,
,w18267,o13961,how to marry a millionaire,1953,1870000.0,8000000.0,3.27807486631016,1953,
,w41867,o8244,why did i get married too?,2010,20000000.0,60095852.0,2.0047926,2010,
,w22094,o6154,life begins for andy hardy,1941,401000.0,2494000.0,5.219451371571072,1941,
,w9012,o14593,a damsel in distress,1937,1035000.0,1465000.0,0.4154589371980677,1937,
,w43025,o8692,young man with ideas,1952,1250000.0,848000.0,-0.3216,1952,
,w27075,o21562,night in paradise,1946,1602641.0,2032486.0,0.2682104101916773,1946,
,w32600,o5808,sadie mckee,1934,612000.0,1302000.0,1.1274509803921569,1934,
,w8219,o18216,corpse bride,2005,40000000.0,117200000.0,1.93,2005,
,w24866,o15400,mexican hayride,1948,1032218.0,2200000.0,1.1313327223512863,1948,
,w31007,o22602,rasputin and the empress,1932,1022000.0,1379000.0,0.3493150684931507,1932,
,w25250,o14184,the miracle worker (1962 film),1962,500000.0,2500000.0,4.0,1962,
,w43003,o1725,young donovan's kid,1931,279000.0,618000.0,1.2150537634408602,1931,
,w14958,o14050,the girl who had everything,1953,665000.0,1218000.0,0.8315789473684211,1953,
,w12995,o19670,fingers at the window,22-Apr-42,320000.0,548000.0,0.7125,22-Apr-42,
,w26405,o17113,my man godfrey,1936,656000.0,684200.0,0.042987804878048784,1936,
,w3807,o17536,the big doll house,1971,125000.0,10000000.0,79.0,1971,
,w16283,o8774,the happiest millionaire,1967,5000000.0,5000000.0,0.0,1967,
,w14441,o12723,garden of evil,1954,2070000.0,3100000.0,0.4975845410628019,1954,
,w13332,o8771,the flim-flam man,1967,3845000.0,1200000.0,-0.6879063719115734,1967,
,w7688,o13915,code two,1953,472000.0,711000.0,0.5063559322033898,1953,
,w25400,o13988,mister scoutmaster,1953,795000.0,1600000.0,1.0125786163522013,1953,
,w29744,o8598,plymouth adventure,1952,3185000.0,3025000.0,-0.05023547880690738,1952,
,w25237,o15491,the miracle of the bells,1948,2000000.0,2100000.0,0.05,1948,
,w9193,o4881,dark delusion,1947,875000.0,718000.0,-0.17942857142857144,1947,
,w32268,o23015,the rookie cop,28-Apr,77000.0,162000.0,1.103896103896104,28-Apr,
,w11516,o5360,el americano: the movie,2016,4000000.0,331349.0,-0.91716275,2016,
,w35753,o1622,sporting blood,1931,302000.0,893000.0,1.9569536423841056,1931,
,w415,o15305,abbott and costello meet frankenstein,1948,792270.0,3200000.0,3.039027099347445,1948,
,w26303,o22403,my brother's wedding,1983,50000.0,8217.0,-0.8356600000000001,1983,
,w3473,o13897,beneath the 12-mile reef,2-Dec,1560000.0,3600000.0,1.3076923076923077,2-Dec,
,w12537,o15243,the fastest gun alive,1956,1383000.0,3535000.0,1.5560375994215474,1956,
,w32665,o23016,the saint strikes back,1939,128000.0,460000.0,2.59375,1939,
,w11041,o13933,dream wife,1953,1565000.0,1885000.0,0.2044728434504792,1953,
,w16098,o18710,hachi: a dog's tale,2009,16000000.0,46700000.0,1.91875,2009,
,w33148,o3573,the scorpion king 3: battle for redemption,2012,20000000.0,38000000.0,0.9,2012,
,w11552,o12717,elephant walk,1954,3000000.0,3000000.0,0.0,1954,
,w17335,o4902,high wall,1947,1844000.0,2618000.0,0.4197396963123644,1947,
,w9053,o54,dancing lady,1933,923000.0,2400000.0,1.600216684723727,1933,
,w6200,o3052,can't stop the music,1980,20000000.0,2000000.0,-0.9,1980,
,w38859,o8794,tony rome,1967,3480000.0,4000000.0,0.14942528735632185,1967,
,w2676,o668,the badlanders,1958,1436000.0,2105000.0,0.4658774373259053,1958,
,w18808,o5556,ice station zebra,1968,8000000.0,4600000.0,-0.425,1968,
,w1634,o12395,andy hardy meets debutante,1940,436000.0,2623000.0,5.01605504587156,1940,
,w40651,o5915,viva villa!,1934,1022000.0,1875000.0,0.8346379647749511,1934,
,w17440,o12735,his majesty o'keefe,1954,1500000.0,2500000.0,0.6666666666666666,1954,
,w27689,o16665,ocean of pearls,2008,1500000.0,75231.0,-0.949846,2008,
,w16886,o1550,hell divers,16-Jan,821000.0,2161000.0,1.6321559074299634,16-Jan,
,w34418,o469,since you went away,1944,3257000.0,7000000.0,1.1492170709241634,1944,
,w15212,o86,going hollywood,1933,914000.0,962000.0,0.0525164113785558,1933,
,w32292,o711,the roots of heaven,1958,3300000.0,3000000.0,-0.09090909090909093,1958,
,w29752,o19431,pocketful of miracles,1961,2900000.0,2500000.0,-0.13793103448275862,1961,
,w39986,o5044,undercover maisie,1947,805000.0,1024000.0,0.2720496894409938,1947,
,w10191,o10250,diamond horseshoe,1945,2600000.0,3150000.0,0.21153846153846154,1945,
,w27066,o15414,night has a thousand eyes,1948,1900000.0,1500000.0,-0.21052631578947367,1948,
,w40653,o9391,vivacious lady,1938,703000.0,1206000.0,0.7155049786628734,1938,
,w36438,o256,the stranger's return,1933,300000.0,630000.0,1.1,1933,
,w41865,o10990,why change your wife?,1920,129349.31,1000000.0,6.731003744820904,1920,
,w15008,o4306,girls town,5-Oct-59,457000.0,875000.0,0.9146608315098468,5-Oct-59,
,w35456,o15302,a southern yankee,1948,1482000.0,2547000.0,0.7186234817813765,1948,
,w16078,o12731,gypsy colt,1954,512000.0,1425000.0,1.783203125,1954,
,w23699,o13979,main street to broadway,13-Oct,1350000.0,444000.0,-0.6711111111111111,13-Oct,
,w27636,o10671,nutty professor ii: the klumps,2000,84000000.0,166300000.0,0.9797619047619048,2000,
,w14968,o6022,"""a girl, a guy and a gob""",1941,412000.0,848000.0,1.058252427184466,1941,
,w27584,o19765,"""now, voyager""",1942,761000.0,2200000.0,1.890932982917214,1942,
,w2083,o12920,the art of marriage,25-Mar,3500.0,100000.0,27.57142857142857,25-Mar,
,w25800,o17736,"""mother, jugs & speed""",1976,3220000.0,7630000.0,1.3695652173913044,1976,
,w7585,o9936,closer to the moon,2014,5000000.0,5396.0,-0.9989208,2014,
,w20111,o4621,joan the woman,1916,302976.0,605731.0,0.999270569286016,1916,
,w4013,o14116,billy rose's jumbo,1962,5256000.0,4000000.0,-0.2389649923896499,1962,
,w11964,o1534,everything's rosie,1931,140000.0,275000.0,0.9642857142857144,1931,
,w23136,o4466,love me deadly,1973,42500.0,18300000.0,429.5882352941177,1973,
,w15693,o22984,the great man votes,1939,265000.0,432000.0,0.6301886792452829,1939,
,w5935,o8517,bwana devil,1952,323000.0,5000000.0,14.479876160990713,1952,
,w30844,o9273,radio city revels,1938,810000.0,750000.0,-0.07407407407407407,1938,
,w40118,o1915,the unknown man,1951,618000.0,711000.0,0.15048543689320387,1951,
,w3128,o14043,"""the beast from 20,000 fathoms""",1953,210000.0,5000000.0,22.809523809523807,1953,
,w32355,o7199,rough house rosie,14-May,225000.0,1125000.0,4.0,14-May,
,w9864,o12707,demetrius and the gladiators,1954,1990000.0,26000000.0,12.06532663316583,1954,
,w15875,o11492,the groove tube,1974,200000.0,20447000.0,101.235,1974,
,w35970,o19831,star spangled rhythm,30-Dec,1127989.0,3850000.0,2.4131538516776314,30-Dec,
,w19643,o9481,it came from beneath the sea,July 1955 (U.S. release),150000.0,1700000.0,10.333333333333334,July 1955 (U.S. release),
,w22915,o8568,lost in alaska,1952,677230.0,1500000.0,1.2149048329223455,1952,
,w22774,o700,"""the long, hot summer""",1958,1500000.0,2853700.0,0.9024666666666666,1958,
,w20936,o9566,the king's thief,1955,1577000.0,1549000.0,-0.01775523145212429,1955,
,w14483,o7329,a gathering of eagles,1963,3346500.0,2500000.0,-0.2529508441655461,1963,
,w33357,o21650,the secret heart,1946,1735000.0,2657000.0,0.5314121037463977,1946,
,w38879,o14914,too many wives,1937,105000.0,122000.0,0.1619047619047619,1937,
,w23832,o9419,a man called peter,1955,1740000.0,4500000.0,1.5862068965517242,1955,
,w6590,o14979,catchfire,1990,10000000.0,5008276.0,-0.4991724,1990,
,w23070,o9202,love finds andy hardy,1938,212000.0,2247000.0,9.599056603773585,1938,
,w23763,o21136,male and female,1919,,1256226.59,,1919,
,w13159,o22824,five came back,1939,,721000.0,,1939,
,w15012,o11932,les girls,1957,3384000.0,3865000.0,0.14213947990543735,1957,
,w23905,o15263,the man in the gray flannel suit,1956,2670000.0,4350000.0,0.6292134831460674,1956,
,w4566,o6061,blossoms in the dust,1941,1112000.0,2658000.0,1.390287769784173,1941,
,w23966,o9081,a man to remember,1938,118000.0,416000.0,2.5254237288135597,1938,
,w23189,o7370,love with the proper stranger,1963,8500000.0,3600000.0,-0.5764705882352941,1963,
,w3342,o21805,behind the green door,1972,60000.0,50000000.0,832.3333333333335,1972,
,w15866,o17544,the grissom gang,28-May,3000000.0,590000.0,-0.8033333333333333,28-May,
,w41677,o19930,whistling in dixie,1942,388000.0,1345000.0,2.466494845360825,1942,
,w5912,o6548,butterfield 8,1960,2800000.0,10000000.0,2.571428571428572,1960,
,w6615,o7342,cattle king,31-Jul,535000.0,1065000.0,0.9906542056074766,31-Jul,
,w9842,o21828,deliverance,1972,2000000.0,46100000.0,22.05,1972,
,w42552,o5929,wonder bar,1934,675000.0,2035000.0,2.0148148148148146,1934,
,w13285,o11447,flesh gordon,1974,470000.0,906000.0,0.9276595744680852,1974,
,w20245,o19713,journey for margaret,1942,484000.0,1534000.0,2.169421487603306,1942,
,w16136,o13957,half a hero,1953,486000.0,891000.0,0.8333333333333334,1953,
,w2368,o21804,avanti!,1972,2750000.0,1500000.0,-0.4545454545454545,1972,
,w31145,o23229,the reckless moment,1949,882653.0,717188.0,-0.18746324999745087,1949,
,w39555,o717,the tunnel of love,1958,2017000.0,2690000.0,0.3336638572136837,1958,
,w19734,o9482,it's always fair weather,1-Sep,2771000.0,2374000.0,-0.1432695777697582,1-Sep,
,w9388,o14527,day of the animals,1977,1200000.0,2800000.0,1.3333333333333333,1977,
,w20558,o20038,kate & leopold,2001,48000000.0,76019048.0,0.5837301666666667,2001,
,w31572,o14455,the return of the vampire,1943,75000.0,500000.0,5.666666666666668,1943,
,w21049,o17492,klute,1971,2500000.0,12512637.0,4.0050548,1971,
,w21662,o1569,laughing sinners,1931,338000.0,765000.0,1.2633136094674555,1931,
,w14589,o4894,gentleman's agreement,1947,1985000.0,7800000.0,2.929471032745592,1947,
,w24748,o136,men must fight,1933,240000.0,434000.0,0.8083333333333333,1933,
,w6128,o22778,calling dr. kildare,1939,271000.0,892000.0,2.2915129151291507,1939,
,w27333,o11250,no more ladies,1935,765000.0,1623000.0,1.1215686274509804,1935,
,w3779,o16957,big brown eyes,3-Apr,289696.0,359009.0,0.2392611565226997,3-Apr,
,w42012,o5623,wild in the streets,1968,700000.0,4000000.0,4.714285714285714,1968,
,w3736,o12860,beyond the valley of the dolls,1970,900000.0,40000000.0,43.444444444444436,1970,
,w16428,o16579,harold & kumar escape from guantanamo bay,2008,12000000.0,43500000.0,2.625,2008,
,w20337,o15384,julia misbehaves,1948,2706000.0,4497000.0,0.6618625277161863,1948,
,w37534,o15227,teenage rebel,1956,985000.0,1750000.0,0.7766497461928934,1956,
,w19479,o19702,invisible agent,1942,322291.0,1041500.0,2.2315516101907904,1942,
,w34918,o22418,smokey and the bandit part 3,1983,9000000.0,7000000.0,-0.2222222222222222,1983,
,w39680,o5912,two alone,1934,236000.0,134000.0,-0.4322033898305085,1934,
,w17847,o21724,honkytonk man,15-Dec,2000000.0,4484991.0,1.2424955,15-Dec,
,w10248,o15000,die hard 2,1990,70000000.0,240000000.0,2.4285714285714284,1990,
,w16595,o17867,he knew women,1930,103000.0,193000.0,0.8737864077669902,1930,
,w39787,o6331,two-faced woman,1941,1247000.0,1800000.0,0.44346431435445066,1941,
,w1148,o10995,...all the marbles,1981,9300000.0,6500000.0,-0.3010752688172043,1981,
,w33214,o15433,scudda hoo! scudda hay!,1948,2000000.0,2000000.0,0.0,1948,
,w15056,o9560,the glass slipper,1955,1998000.0,2952000.0,0.4774774774774775,1955,
,w14852,o15248,the girl can't help it,1956,1310000.0,6250000.0,3.7709923664122136,1956,
,w37968,o14905,they gave him a gun,1937,606000.0,1313000.0,1.1666666666666667,1937,
,w414,o13885,abbott and costello meet dr. jekyll and mr. hyde,12-Aug,724805.0,1200000.0,0.6556177178689441,12-Aug,
,w32621,o13375,safety last!,1923,121000.0,1500000.0,11.396694214876034,1923,
,w20418,o9486,jupiter's darling,1955,3337000.0,2520000.0,-0.24483068624513035,1955,
,w42098,o3141,willie & phil,1980,5500000.0,4400000.0,-0.2,1980,
,w9006,o6808,the damned don't cry!,1950,1233000.0,2211000.0,0.7931873479318735,1950,
,w5488,o12694,broken lance,1954,1685000.0,3800000.0,1.2551928783382789,1954,
,w23117,o21547,love laughs at andy hardy,1946,1001000.0,2359000.0,1.356643356643357,1946,
,w40301,o16144,the vagabond lover,1929,204000.0,756000.0,2.7058823529411766,1929,
,w18882,o4909,if winter comes,1947,1740000.0,1949000.0,0.12011494252873565,1947,
,w38135,o9595,this island earth,1955,800000.0,1700000.0,1.125,1955,
,w22402,o12024,the little hut,1957,1662000.0,3600000.0,1.1660649819494584,1957,
,w15482,o17200,the gorgeous hussy,1936,1119000.0,2019000.0,0.8042895442359249,1936,
,w4502,o10230,blood on the sun,1945,750000.0,3400000.0,3.533333333333333,1945,
,w743,o14040,the affairs of dobie gillis,14-Aug-53,470000.0,577000.0,0.2276595744680851,14-Aug-53,
,w14004,o10478,french connection ii,1975,4340000.0,12484444.0,1.8766,1975,
,w26610,o705,the naked maja,1958,913000.0,1000000.0,0.09529025191675794,1958,
,w15020,o13952,give a girl a break,1953,1746000.0,1278000.0,-0.26804123711340205,1953,
,w40275,o5511,uss indianapolis: men of courage,2016,40000000.0,739696.0,-0.9815075999999999,2016,
,w40183,o12074,until they sail,1957,1841000.0,1420000.0,-0.2286800651819663,1957,
,w25956,o1825,mr. imperium,1951,1530000.0,755000.0,-0.5065359477124183,1951,
,w9032,o1527,"""dance, fools, dance""",1931,234000.0,1268000.0,4.418803418803419,1931,
,w33027,o9587,the scarlet coat,1955,1600000.0,1200000.0,-0.25,1955,
,w42781,o19604,a yank on the burma road,1942,300000.0,552000.0,0.84,1942,
,w34656,o12588,sky murder,27 September 1940 (USA),212000.0,437000.0,1.0613207547169812,27 September 1940 (USA),
,w29511,o21870,pink flamingos,1972,10000.0,7000000.0,699.0,1972,
,w2378,o16193,avenging angelo,2002,17000000.0,824597.0,-0.9514942941176472,2002,
,w24098,o5764,manhattan melodrama,1934,355000.0,1233000.0,2.4732394366197186,1934,
,w23582,o3438,madea's witness protection,2012,20000000.0,66900000.00000001,2.345,2012,
,w18762,o113,i'm no angel,1933,225000.0,2850000.0,11.666666666666664,1933,
,w10073,o19451,the devil at 4 o'clock,1961,5721786.0,4550000.0,-0.20479374796610708,1961,
,w28969,o6877,a patch of blue,1965,800000.0,6750000.0,7.4375,1965,
,w11354,o1646,the easiest way,1931,310000.0,903000.0,1.912903225806452,1931,
,w41069,o8684,way of a gaucho,1952,2239000000.0,1400000.0,-0.9993747208575255,1952,
,w13068,o16376,the first $20 million is always the hardest,28-Jun,17000000.0,5491.0,-0.999677,28-Jun,
,w22338,o7793,the little american,1917,,446236.88,,1917,
,w12534,o6906,"""faster, pussycat! kill! kill!""",1965,45000.0,361221995.0,8026.155444444445,1965,
,w23329,o12522,lucky partners,1940,733000.0,1390000.0,0.8963165075034106,1940,
,w18543,o14324,i dood it,1943,1135000.0,2157000.0,0.9004405286343612,1943,
,w12033,o12718,executive suite,1954,1383000.0,3585000.0,1.592190889370933,1954,
,w4691,o18193,bob the butler,2005,5000000.0,7000000.0,0.4,2005,
,w8458,o14572,the crater lake monster,1977,100000.0,3000000.0,29.0,1977,
,w10126,o6702,devil's doorway,1950,1373000.0,2096000.0,0.526584122359796,1950,
,w5452,o22770,broadway serenade,1939,1284000.0,617000.0,-0.5194704049844237,1939,
,w37314,o1912,the tall target,1951,966000.0,620000.0,-0.3581780538302277,1951,
,w6475,o17182,the case against mrs. ames,1936,334971.0,339443.0,0.013350409438429,1936,
,w23580,o20393,madea's family reunion,2006,6000000.0,63300000.0,9.55,2006,
,w31943,o12782,river of no return,1954,2195000.0,3800000.0,0.7312072892938497,1954,
,w23658,o18323,magnificent desolation: walking on the moon 3d,2005,3000000.0,40339402.0,12.446467333333333,2005,
,w8772,o17972,the cuckoos,4-May,407000.0,863000.0,1.1203931203931203,4-May,
,w24258,o15664,the marriage circle,1924,212000.0,438000.0,1.0660377358490567,1924,
,w20949,o7368,kings of the sun,1963,4000000.0,1600000.0,-0.6,1963,
,w25675,o17217,the moon's our home,1936,402573.0,417663.0,0.0374838849103144,1936,
,w3753,o11424,big bad mama,1974,400000.0,4000000.0,9.0,1974,
,w26054,o12897,multiple maniacs,1970,5000.0,33036.0,5.6072,1970,
,w1708,o22640,the animal kingdom,1932,458000.0,528000.0,0.15283842794759825,1932,
,w1226,o10453,"""aloha, bobby and rose""",1975,60000.0,35000000.0,582.3333333333334,1975,
,w24028,o9574,the man with the golden arm,1955,1000000.0,4350000.0,3.35,1955,
,w24341,o11227,"""mary burns, fugitive""",1935,337152.0,513176.0,0.5220909263477601,1935,
,w6594,o15236,the catered affair,1956,1000000.0,1500000.0,0.5,1956,
,w22347,o20387,little big top,21-Oct,,7072.0,,21-Oct,
,w39764,o21676,two smart people,1946,1000000.0,1200000.0,0.2,1946,
,w26209,o433,music for millions,1944,1744000.0,3845000.0,1.2047018348623852,1944,
,w11404,o17709,eat my dust!,1976,300000.0,5000000.0,15.666666666666664,1976,
,w12291,o21509,faithful in my fashion,1946,680000.0,626000.0,-0.07941176470588235,1946,
,w15787,o15368,green grass of wyoming,1948,2000000.0,2100000.0,0.05,1948,
,w20778,o4920,killer mccoy,Dec-47,1402000.0,3191000.0,1.276034236804565,Dec-47,
,w15744,o17201,the great ziegfeld,1936,2183000.0,4673000.0,1.14063215758131,1936,
,w15448,o1786,"""goodbye, my fancy""",1951,1312000.0,1300000.0,-0.009146341463414634,1951,
,w28373,o20892,our dancing daughters,1928,178000.0,1099000.0,5.174157303370786,1928,
,w34405,o17943,sin takes a holiday,1930,450000.0,623000.0,0.3844444444444444,1930,
,w29641,o6596,platinum high school,1960,627000.0,570000.0,-0.09090909090909093,1960,
,w34797,o13883,a slight case of larceny,1953,461000.0,591000.0,0.2819956616052061,1953,
