key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,bom_runtime,wiki_runtime,omdb_runtime,runtime,runtime_flag
b6666,w20186,o15890,johnny handsome,1989,20000000.0,7237794.0,-0.6381103,1989-09-29 00:00:00,9.0,3.0,272.0,39.0,0.0,1 hrs. 36 min.,[94 minutes],94 min,[94 minutes],w
b1636,w3426,,belly ,1998,3000000.0,9639390.0,2.21313,1998-11-06 00:00:00,11.0,4.0,310.0,44.0,1.0,1 hrs. 35 min.,[92 minutes],,[92 minutes],w
b4506,w12960,o10626,finding forrester,2000,43000000.0,80049764.0,0.8616224186046512,2000-12-22 00:00:00,12.0,4.0,357.0,51.0,1.0,2 hrs. 16 min.,[136 minutes],136 min,[136 minutes],w
b13457,w18333,,the human comedy ,1943,1000000.0,3900000.0,2.9,2043-03-02 00:00:00,3.0,1.0,61.0,9.0,0.0,1 hrs. 58 min.,[118 minutes],,[118 minutes],w
b13238,w15359,,the good earth ,1937,2816000.0,3557000.0,0.2631392045454545,2037-08-06 00:00:00,8.0,3.0,218.0,31.0,0.0,2 hrs. 18 min.,[138 mins.],,[138 mins.],w
b15463,w39014,o16846,touching home,2008,2000000.0,116353.0,-0.9418235,2010-04-30 00:00:00,4.0,2.0,120.0,17.0,0.0,1 hrs. 51 min.,[111 minutes],108 min,[111 minutes],w
b15075,w42118,o10544,the wind and the lion,1975,4500000.0,9200000.0,1.0444444444444445,1975-05-22 00:00:00,5.0,2.0,142.0,20.0,1.0,N/A,[119 minutes],119 min,[119 minutes],w
b1808,w4011,,billy lynn's long halftime walk ,2016,40000000.0,30900000.0,-0.2275,2016-11-11 00:00:00,11.0,4.0,316.0,45.0,1.0,1 hrs. 50 min.,[113 minutes],,[113 minutes],w
b1014,w1604,,and god created woman (1988 film),1988,5000000.0,1717376.0,-0.6565248,1988-03-04 00:00:00,3.0,1.0,64.0,9.0,0.0,1 hrs. 40 min.,[98 minutes],,[98 minutes],w
b13450,w18185,o22440,the house on sorority row,1983,425000.0,10600000.0,23.94117647058824,1983-01-21 00:00:00,1.0,1.0,21.0,3.0,0.0,1 hrs. 32 min.,[91 minutes],91 min,[91 minutes],w
b16505,w42043,,wild things ,1998,20000000.0,559000000.0,26.95,1998-03-20 00:00:00,3.0,1.0,79.0,11.0,0.0,1 hrs. 48 min.,"""[108 minutes;, 115 minutes (unrated version)]""",,"""[108 minutes;, 115 minutes (unrated version)]""",w
b8295,w25290,o21372,mishima: a life in four chapters,1985,5000000.0,502758.0,-0.8994484,1985-09-13 00:00:00,9.0,3.0,256.0,36.0,0.0,2 hrs. 1 min.,[120 minutes],121 min,[120 minutes],w
b6940,w20878,o3814,king of california,2007,10000000.0,1030000.0,-0.897,2007-09-14 00:00:00,9.0,3.0,257.0,36.0,0.0,1 hrs. 36 min.,[93 minutes],93 min,[93 minutes],w
b7815,w23569,,made in heaven (1987 film),1987,9000000.0,4573000.0,-0.4918888888888889,1987-11-06 00:00:00,11.0,4.0,310.0,44.0,1.0,1 hrs. 43 min.,[102 min.],,[102 min.],w
b3575,w10184,o12708,dial m for murder,1954,1400000.0,6000000.0,3.2857142857142856,2054-05-29 00:00:00,5.0,2.0,149.0,21.0,0.0,1 hrs. 45 min.,[105 minutes],105 min,[105 minutes],w
b16461,w41836,o4052,who's your caddy?,27-Jul,7000000.0,5713425.0,-0.18379642857142856,2007-07-27 00:00:00,7.0,3.0,208.0,29.0,0.0,1 hrs. 33 min.,[93 minutes],93 min,[93 minutes],w
b12004,w37188,o22431,table for five,18-Feb,8000000.0,2439705.0,-0.695036875,1983-02-18 00:00:00,2.0,1.0,49.0,7.0,1.0,2 hrs. 2 min.,[122 minutes],122 min,[122 minutes],w
b3763,w10819,,double indemnity ,1944,980000.0,5000000.0,4.1020408163265305,2044-09-06 00:00:00,9.0,3.0,250.0,36.0,0.0,1 hrs. 47 min.,[107 minutes],,[107 minutes],w
b5823,w17701,o20339,hollywoodland,2006,28000000.0,16800000.0,-0.4,2006-09-08 00:00:00,9.0,3.0,251.0,36.0,1.0,2 hrs. 6 min.,[127 minutes],126 min,[127 minutes],w
b9289,w28245,o20728,operation dumbo drop,1995,24000000.0,24670346.0,0.02793108333333333,1995-07-28 00:00:00,7.0,3.0,209.0,30.0,0.0,1 hrs. 48 min.,[108 minutes],107 min,[108 minutes],w
b2452,w6292,o4873,captain from castile,25-Dec,4500000.0,3650000.0,-0.18888888888888888,2047-12-25 00:00:00,12.0,4.0,359.0,51.0,0.0,2 hrs. 10 min.,[141 minutes],140 min,[141 minutes],w
b1430,w2750,,bananas ,1971,2000000.0,11800000.0,4.9,1971-04-28 00:00:00,4.0,2.0,118.0,17.0,0.0,1 hrs. 22 min.,[82 minutes],,[82 minutes],w
b7569,w22798,o19094,look who's talking now,1993,22000000.0,10340263.0,-0.5299880454545455,1993-11-05 00:00:00,11.0,4.0,309.0,44.0,1.0,1 hrs. 35 min.,[96 minutes],96 min,[96 minutes],w
b4460,w12773,,fiddler on the roof ,1971,9000000.0,83300000.0,8.255555555555556,1971-11-03 00:00:00,11.0,4.0,307.0,44.0,0.0,3 hrs. 1 min.,[179 minutes],,[179 minutes],w
b4260,w12092,,explorers ,1985,2025000000.0,9900000.0,-0.9951111111111112,1985-07-12 00:00:00,7.0,3.0,193.0,27.0,0.0,1 hrs. 46 min.,"""[109 minutes, 106 minutes]""",,"""[109 minutes, 106 minutes]""",w
b6315,w19207,o19080,indecent proposal,1993,38000000.0,266600000.00000003,6.0157894736842135,1993-04-09 00:00:00,4.0,2.0,99.0,14.0,0.0,1 hrs. 56 min.,[118 minutes],117 min,[118 minutes],w
b16240,w41132,,we need to talk about kevin ,2011,7000000.0,10800000.0,0.5428571428571428,2011-12-09 00:00:00,12.0,4.0,343.0,49.0,0.0,1 hrs. 52 min.,[112 minutes],,[112 minutes],w
b13846,w22854,o11500,the lords of flatbush,1974,160000.0,4000000.0,24.0,1974-05-01 00:00:00,5.0,2.0,121.0,17.0,0.0,N/A,[86 minutes],86 min,[86 minutes],w
b269,w7180,,a chorus line ,1985,25000000.0,14200000.0,-0.4320000000000001,1985-12-13 00:00:00,12.0,4.0,347.0,49.0,0.0,1 hrs. 58 min.,[118 minutes],,[118 minutes],w
b9305,w28298,o6473,orgazmo,1997,1000000.0,602302.0,-0.397698,1998-10-23 00:00:00,10.0,4.0,296.0,42.0,0.0,1 hrs. 34 min.,[94 minutes],94 min,[94 minutes],w
b5657,w16949,o3400,hello herman,2012,2000000.0,8437.0,-0.9957815000000001,2013-06-07 00:00:00,6.0,2.0,158.0,22.0,0.0,1 hrs. 25 min.,[85 minutes],90 min,[85 minutes],w
b10415,w31954,o8439,river's edge,1986,1700000.0,4600000.0,1.7058823529411764,1987-05-08 00:00:00,5.0,2.0,128.0,18.0,0.0,1 hrs. 39 min.,[99 minutes],99 min,[99 minutes],w
b11377,w35253,,son of god ,2014,22000000.0,67800000.0,2.081818181818182,2014-02-28 00:00:00,2.0,1.0,59.0,8.0,0.0,2 hrs. 18 min.,[138 minutes],,[138 minutes],w
b11588,w35982,o5188,star trek: first contact,1996,45000000.0,146000000.0,2.2444444444444445,1996-11-22 00:00:00,11.0,4.0,327.0,46.0,1.0,1 hrs. 53 min.,[111 minutes],111 min,[111 minutes],w
b2563,w6672,,celeste and jesse forever,2012,840000.0,3094813.0,2.6843011904761904,2012-08-03 00:00:00,8.0,3.0,216.0,31.0,0.0,1 hrs. 31 min.,[92 minutes],,[92 minutes],w
b13709,w21590,o22166,the last shot,2004,8000000.0,464000.0,-0.9420000000000001,2004-09-24 00:00:00,9.0,3.0,268.0,38.0,0.0,1 hrs. 33 min.,[93 minutes],93 min,[93 minutes],w
b2376,w6012,,cafeÃÂ society ,2016,30000000.0,43800000.0,0.46,2016-07-15 00:00:00,7.0,3.0,197.0,28.0,0.0,1 hrs. 36 min.,[96 minutes],,[96 minutes],w
b2454,w6333,,captive (2015 film),2015,2000000.0,2800000.0,0.4,2015-09-18 00:00:00,9.0,3.0,261.0,37.0,0.0,1 hrs. 37 min.,[97 minutes],,[97 minutes],w
b6706,w20321,,judgment night ,1993,21000000.0,12136938.0,-0.4220505714285713,1993-10-15 00:00:00,10.0,4.0,288.0,41.0,1.0,1 hrs. 50 min.,[109 minutes],,[109 minutes],w
b3803,w10519,o20653,dr. jekyll and ms. hyde,1995,8000000.0,3039634.0,-0.62004575,1995-08-25 00:00:00,8.0,3.0,237.0,34.0,0.0,1 hrs. 30 min.,[90 minutes],90 min,[90 minutes],w
b9839,w30077,o15056,predator 2,1990,35000000.0,57100000.0,0.6314285714285715,1990-11-21 00:00:00,11.0,4.0,325.0,46.0,1.0,1 hrs. 48 min.,[108 minutes],108 min,[108 minutes],w
b1419,w2739,,balto ,1995,31000000.0,11300000.0,-0.6354838709677421,1995-12-22 00:00:00,12.0,4.0,356.0,51.0,1.0,1 hrs. 14 min.,[77 minutes],,[77 minutes],w
b9200,w28004,o13795,once around,18-Jan,16000000.0,14851083.0,-0.0718073125,1991-01-18 00:00:00,1.0,1.0,18.0,2.0,1.0,1 hrs. 55 min.,[115 minutes],115 min,[115 minutes],w
b11756,w36391,o22425,strange invaders,1983,5500000.0,1362303.0,-0.7523085454545455,1983-09-16 00:00:00,9.0,3.0,259.0,37.0,0.0,1 hrs. 33 min.,[94 minutes],92 min,[94 minutes],w
b7932,w24083,o10038,manglehorn,2014,4000000.0,132075.0,-0.96698125,2015-06-19 00:00:00,6.0,2.0,170.0,24.0,0.0,1 hrs. 37 min.,[97 minutes],97 min,[97 minutes],w
b3857,w11089,o1050,drinking buddies,2013,1000000.0,343341.0,-0.656659,2013-08-23 00:00:00,8.0,3.0,235.0,33.0,0.0,1 hrs. 30 min.,[90 minutes],90 min,[90 minutes],w
b5408,w16175,,halloween (2007 film),2007,15000000.0,80200000.0,4.346666666666667,2007-08-31 00:00:00,8.0,3.0,243.0,34.0,1.0,1 hrs. 49 min.,[110 minutes],,[110 minutes],w
b10030,w30768,,quiz show ,1994,31000000.0,24800000.0,-0.2,1994-09-16 00:00:00,9.0,3.0,259.0,37.0,0.0,2 hrs. 13 min.,[133 minutes],,[133 minutes],w
b8081,w24549,o7372,mclintock!,1963,4000000.0,14500000.0,2.625,2063-11-13 00:00:00,11.0,4.0,317.0,45.0,0.0,2 hrs. 7 min.,[127 minutes],127 min,[127 minutes],w
b10525,w32338,,rosemary's baby ,1968,3200000.0,33400000.0,9.4375,2068-06-12 00:00:00,6.0,2.0,164.0,24.0,0.0,2 hrs. 16 min.,[136 minutes],,[136 minutes],w
b3161,w8652,,cross my heart (1987 film),1987,7000000.0,1025762.0,-0.8534625714285714,1987-11-13 00:00:00,11.0,4.0,317.0,45.0,1.0,1 hrs. 30 min.,[],,[],w
b13236,w15357,o9028,the good dinosaur,2015,175200000000.0,332200000.0,-0.9981038812785388,2015-11-25 00:00:00,11.0,4.0,329.0,47.0,1.0,1 hrs. 40 min.,[93 minutes],93 min,[93 minutes],w
b11576,w35945,o22422,star 80,10-Nov,12000000.0,6472990.0,-0.4605841666666667,1983-11-11 00:00:00,11.0,4.0,315.0,45.0,1.0,1 hrs. 43 min.,[103 minutes],103 min,[103 minutes],w
b8548,w26021,o430,mrs. parkington,1944,1574000.0,5631000.0,2.5775095298602286,2044-10-12 00:00:00,10.0,4.0,286.0,41.0,0.0,2 hrs. 4 min.,[124 minutes],124 min,[124 minutes],w
b7321,w21913,o2315,leprechaun 2,1994,2000000.0,2200000.0,0.1,1994-04-08 00:00:00,4.0,2.0,98.0,14.0,0.0,1 hrs. 25 min.,[85 minutes],85 min,[85 minutes],w
b15271,w38253,o15956,three fugitives,1989,15000000.0,40586886.0,1.7057924,1989-01-27 00:00:00,1.0,1.0,27.0,4.0,0.0,1 hrs. 36 min.,[96 minutes],96 min,[96 minutes],w
b5951,w18204,o20686,houseguest,6-Jan,10500000.0,26325256.0,1.507167238095238,1995-01-06 00:00:00,1.0,1.0,6.0,1.0,1.0,1 hrs. 49 min.,[113 minutes],113 min,[113 minutes],w
b7933,w24093,,manhattan ,1979,9000000.0,39946780.0,3.438531111111111,1979-04-25 00:00:00,4.0,2.0,115.0,16.0,0.0,1 hrs. 36 min.,[96 minutes],,[96 minutes],w
b468,w33003,,a scanner darkly ,2006,8700000.0,7700000.0,-0.11494252873563215,2006-07-07 00:00:00,7.0,3.0,188.0,27.0,1.0,1 hrs. 40 min.,[100 minutes],,[100 minutes],w
b9793,w29894,o5439,popstar: never stop never stopping,2016,20000000.0,9500000.0,-0.525,2016-06-03 00:00:00,6.0,2.0,155.0,22.0,1.0,1 hrs. 26 min.,[86 minutes],87 min,[86 minutes],w
b8513,w25952,o20715,mr. holland's opus,1995,31000000.0,106269971.0,2.428063580645161,1995-12-29 00:00:00,12.0,4.0,363.0,52.0,1.0,2 hrs. 23 min.,[143 minutes],143 min,[143 minutes],w
b13340,w16222,,the hand that rocks the cradle ,1992,11700000.0,88000000.0,6.521367521367521,1992-01-10 00:00:00,1.0,1.0,10.0,1.0,0.0,1 hrs. 50 min.,[110 minutes],,[110 minutes],w
b8343,w25426,o7526,mo' money,1992,15000000.0,40227006.0,1.6818004,1992-07-24 00:00:00,7.0,3.0,206.0,29.0,0.0,1 hrs. 31 min.,[89 minutes],89 min,[89 minutes],w
b6301,w19153,o3806,in the valley of elah,2007,23000000.0,29500000.0,0.2826086956521739,2007-09-14 00:00:00,9.0,3.0,257.0,36.0,0.0,2 hrs. 1 min.,[121 minutes],121 min,[121 minutes],w
b2119,w5127,,boys town ,1938,772000.0,4058000.0,4.256476683937824,2038-09-08 00:00:00,9.0,3.0,251.0,36.0,0.0,1 hrs. 33 min.,[96 minutes],,[96 minutes],w
b15197,w37976,o11836,they live,1988,3000000.0,13000000.0,3.333333333333333,1988-11-04 00:00:00,11.0,4.0,309.0,44.0,1.0,1 hrs. 37 min.,[94 minutes],93 min,[94 minutes],w
b11967,w37100,,swing shift ,1984,11000000.0,6650206.0,-0.39543581818181817,1984-04-13 00:00:00,4.0,2.0,104.0,15.0,0.0,1 hrs. 40 min.,[100 min.],,[100 min.],w
b7295,w21808,o8408,legal eagles,1986,40000000.0,93151591.0,1.328789775,1986-06-20 00:00:00,6.0,2.0,171.0,24.0,0.0,1 hrs. 56 min.,[116 minutes],116 min,[116 minutes],w
b15163,w43027,o5504,the young messiah,2016,18500000.0,7300000.0,-0.6054054054054054,2016-03-11 00:00:00,3.0,1.0,71.0,10.0,0.0,1 hrs. 51 min.,[111 minutes],111 min,[111 minutes],w
b7493,w22459,o11755,little nikita,18-Mar,15000000.0,1700000.0,-0.8866666666666667,1988-03-18 00:00:00,3.0,1.0,78.0,11.0,0.0,1 hrs. 37 min.,[98 minutes],98 min,[98 minutes],w
b8644,w26312,o21555,my darling clementine,1946,2000000.0,2750000.0,0.375,2046-12-03 00:00:00,12.0,4.0,337.0,48.0,0.0,1 hrs. 36 min.,"""[97, min]""",97 min,"""[97, min]""",w
b9975,w30575,o13808,pure luck,1991,17000000.0,24900000.0,0.4647058823529412,1991-08-09 00:00:00,8.0,3.0,221.0,31.0,0.0,1 hrs. 36 min.,[96 minutes],96 min,[96 minutes],w
b13246,w15391,,the good mother (1988 film),1988,14000000.0,4764606.0,-0.659671,1988-11-04 00:00:00,11.0,4.0,309.0,44.0,1.0,1 hrs. 44 min.,[103 minutes],,[103 minutes],w
b13670,w21461,o13647,the last days of disco,1998,8000000.0,3000000.0,-0.625,1998-05-29 00:00:00,5.0,2.0,149.0,21.0,1.0,1 hrs. 54 min.,[113 minutes],113 min,[113 minutes],w
b5972,w18243,o16592,how to be a serial killer,2008,2000000.0,899.0,-0.9995504999999999,2009-07-24 00:00:00,7.0,3.0,205.0,29.0,0.0,1 hrs. 31 min.,[91 minutes],91 min,[91 minutes],w
b12760,w8142,o22152,the cookout,2004,16000000.0,12009070.0,-0.249433125,2004-09-03 00:00:00,9.0,3.0,247.0,35.0,1.0,1 hrs. 25 min.,[97 minutes],97 min,[97 minutes],w
b10571,w32480,,runaway train ,1985,9000000.0,7700000.0,-0.14444444444444446,1985-12-06 00:00:00,12.0,4.0,340.0,48.0,0.0,1 hrs. 51 min.,[110 minutes],,[110 minutes],w
b15688,w39737,,two much,1995,24000000.0,1141556.0,-0.9524351666666668,1996-03-15 00:00:00,3.0,1.0,75.0,10.0,0.0,1 hrs. 58 min.,[118 minutes],,[118 minutes],w
b7954,w24162,o10040,maps to the stars,2014,13000000.0,4000000.0,-0.6923076923076923,2015-02-27 00:00:00,2.0,1.0,58.0,8.0,0.0,1 hrs. 51 min.,[112 minutes],111 min,[112 minutes],w
b2015,w4719,,body parts ,1991,10000000.0,9188150.0,-0.08118500000000001,1991-08-02 00:00:00,8.0,3.0,214.0,30.0,0.0,1 hrs. 28 min.,[88 minutes],,[88 minutes],w
b13079,w13116,,the first time (2012 film),2012,2000000.0,92654.0,-0.953673,2012-10-19 00:00:00,10.0,4.0,293.0,42.0,0.0,N/A,[95 mins],,[95 mins],w
b14510,w32331,,the rose ,1979,9300000.0,29200000.0,2.139784946236559,1979-11-07 00:00:00,11.0,4.0,311.0,44.0,1.0,2 hrs. 5 min.,[134 minutes],,[134 minutes],w
b14510,w32331,,the rose ,1979,9300000.0,29200000.0,2.139784946236559,1979-11-07 00:00:00,11.0,4.0,311.0,44.0,1.0,2 hrs. 5 min.,[134 minutes],,[134 minutes],w
b2503,w6462,,casablanca ,1942,878000.0,3700000.0,3.214123006833713,2042-11-26 00:00:00,11.0,4.0,330.0,47.0,0.0,1 hrs. 42 min.,[102 minutes],,[102 minutes],w
b11343,w35165,o21757,some kind of hero,1982,8000000.0,23671186.0,1.95889825,1982-04-02 00:00:00,4.0,2.0,92.0,13.0,0.0,1 hrs. 37 min.,[97 minutes],97 min,[97 minutes],w
b1242,w2221,o10457,at long last love,1975,5140000.0,2500000.0,-0.5136186770428015,1975-03-06 00:00:00,3.0,1.0,65.0,9.0,0.0,1 hrs. 58 min.,[123 minutes],118 min,[123 minutes],w
b9563,w29110,o8429,peggy sue got married,1986,18000000.0,41382841.0,1.2990467222222222,1986-10-10 00:00:00,10.0,4.0,283.0,40.0,1.0,1 hrs. 43 min.,[103 minutes],103 min,[103 minutes],w
b3754,w10782,o22006,dorian blues,2004,185000.0,72234.0,-0.6095459459459459,2005-09-23 00:00:00,9.0,3.0,266.0,38.0,0.0,1 hrs. 28 min.,[88 minutes],88 min,[88 minutes],w
b4117,w11731,o18252,enron: the smartest guys in the room,2005,700000.0,4900000.0,6.0,2005-04-22 00:00:00,4.0,2.0,112.0,16.0,0.0,1 hrs. 50 min.,[109 minutes],110 min,[109 minutes],w
b10871,w33565,,serendipity ,2001,28000000.0,77516304.0,1.7684394285714289,2001-10-05 00:00:00,10.0,4.0,278.0,39.0,1.0,1 hrs. 30 min.,[91 minutes],,[91 minutes],w
b13563,w19564,o15257,the iron petticoat,1956,509000.0,1385000.0,1.7210216110019647,2057-01-07 00:00:00,1.0,1.0,7.0,1.0,0.0,1 hrs. 27 min.,[94 minutes],87 min,[94 minutes],w
b12768,w8251,o11816,the couch trip,1988,19000000.0,11005304.0,-0.4207734736842105,1988-01-15 00:00:00,1.0,1.0,15.0,2.0,1.0,1 hrs. 37 min.,[97 minutes],97 min,[97 minutes],w
b12774,w8354,,the covenant ,2006,20000000.0,37600000.0,0.88,2006-09-08 00:00:00,9.0,3.0,251.0,36.0,1.0,1 hrs. 37 min.,[97 minutes],,[97 minutes],w
b6262,w19064,o1111,in secret,2013,2000000.0,444179.0,-0.7779105,2014-02-21 00:00:00,2.0,1.0,52.0,7.0,1.0,N/A,[106 minutes],107 min,[106 minutes],w
b14481,w31949,o2381,the river wild,1994,45000000.0,94200000.0,1.0933333333333333,1994-09-30 00:00:00,9.0,3.0,273.0,39.0,0.0,1 hrs. 52 min.,[108 minutes],111 min,[108 minutes],w
b9100,w27684,o10060,obvious child,2014,1000000.0,3300000.0,2.3,2014-06-06 00:00:00,6.0,2.0,157.0,22.0,0.0,1 hrs. 23 min.,[83 minutes],84 min,[83 minutes],w
b2062,w4866,o6378,booty call,26-Feb,7000000.0,20050376.0,1.8643394285714283,1997-02-28 00:00:00,2.0,1.0,59.0,8.0,0.0,1 hrs. 19 min.,[79 min.],79 min,[79 min.],w
b9913,w30398,,project x (1987 film),1987,18000000.0,21589395.0,0.1994108333333333,1987-04-17 00:00:00,4.0,2.0,107.0,15.0,0.0,1 hrs. 48 min.,[108 minutes],,[108 minutes],w
b16482,w41947,,wild (2014 film),2014,15000000.0,52500000.0,2.5,2014-12-03 00:00:00,12.0,4.0,337.0,48.0,1.0,1 hrs. 55 min.,[115 minutes],,[115 minutes],w
b13002,w12071,o10120,the expendables 3,2014,90000000.0,214600000.0,1.3844444444444444,2014-08-15 00:00:00,8.0,3.0,227.0,32.0,0.0,1 hrs. 43 min.,[126 minutes],126 min,[126 minutes],w
b4449,w12743,o7486,ferngully: the last rainforest,1992,24000000.0,32700000.000000004,0.36250000000000016,1992-04-10 00:00:00,4.0,2.0,101.0,14.0,0.0,1 hrs. 16 min.,[76 minutes],76 min,[76 minutes],w
b1986,w4626,,blue like jazz ,2012,1200000.0,595018.0,-0.5041516666666667,2012-04-13 00:00:00,4.0,2.0,104.0,15.0,0.0,1 hrs. 46 min.,[107 minutes],,[107 minutes],w
b6439,w19575,,ironweed ,1987,27000000.0,7393346.0,-0.7261723703703704,1987-12-18 00:00:00,12.0,4.0,352.0,50.0,1.0,2 hrs. 24 min.,[143 minutes],,[143 minutes],w
b9904,w30351,o13807,problem child 2,1991,1115000000.0,32700000.000000004,-0.9706726457399104,1991-07-05 00:00:00,7.0,3.0,186.0,26.0,1.0,1 hrs. 30 min.,[91 minutes],90 min,[91 minutes],w
b11457,w35534,,spartacus ,1960,12000000.0,60000000.0,4.0,2060-10-08 00:00:00,10.0,4.0,282.0,40.0,0.0,3 hrs. 4 min.,[184 minutes],,[184 minutes],w
b5112,w15101,o2538,gnomeo & juliet,2011,36000000.0,194000000.0,4.388888888888889,2011-02-11 00:00:00,2.0,1.0,42.0,6.0,0.0,1 hrs. 24 min.,[84 minutes],84 min,[84 minutes],w
b15993,w40423,o6534,vegas vacation,1997,25000000.0,36400360.0,0.45601440000000004,1997-02-14 00:00:00,2.0,1.0,45.0,6.0,1.0,1 hrs. 35 min.,[93 minutes],93 min,[93 minutes],w
b13160,w14432,o1461,the garbage pail kids movie,1987,1000000.0,1600000.0,0.6,1987-08-21 00:00:00,8.0,3.0,233.0,33.0,0.0,1 hrs. 36 min.,[97 minutes],100 min,[97 minutes],w
b10092,w30937,o7548,raising cain,1992,12000000.0,37170057.0,2.09750475,1992-08-07 00:00:00,8.0,3.0,220.0,31.0,0.0,1 hrs. 31 min.,[91 minutes],91 min,[91 minutes],w
b1494,w2996,o19035,batman: mask of the phantasm,1993,6000000.0,5600000.0,-0.06666666666666668,1993-12-25 00:00:00,12.0,4.0,359.0,51.0,1.0,1 hrs. 16 min.,[76 minutes],76 min,[76 minutes],w
b1138,w1918,,april fool's day (1986 film),1986,5000000.0,12947763.0,1.5895526000000002,1986-03-28 00:00:00,3.0,1.0,87.0,12.0,0.0,1 hrs. 28 min.,[89 minutes],,[89 minutes],w
b9749,w29768,,poison ,1991,250000.0,787280.0,2.14912,1991-04-05 00:00:00,4.0,2.0,95.0,13.0,0.0,1 hrs. 25 min.,[85 minutes],,[85 minutes],w
b10635,w32622,o3492,safety not guaranteed,2012,750000.0,4400000.0,4.866666666666666,2012-06-08 00:00:00,6.0,2.0,160.0,23.0,0.0,1 hrs. 25 min.,[86 minutes],86 min,[86 minutes],w
b7126,w21174,,labyrinth ,1986,25000000.0,12900000.0,-0.484,1986-06-27 00:00:00,6.0,2.0,178.0,25.0,1.0,1 hrs. 41 min.,[101  minutes],,[101  minutes],w
b13886,w23669,o6633,the magnificent seven,1960,2000000.0,2250000.0,0.125,2060-10-23 00:00:00,10.0,4.0,297.0,42.0,0.0,2 hrs. 8 min.,[128 minutes],128 min,[128 minutes],w
b14753,w36745,,the sun also rises (1957 film),1957,3500000.0,3815000.0,0.09,2057-08-23 00:00:00,8.0,3.0,235.0,33.0,0.0,2 hrs. 10 min.,[130 minutes],,[130 minutes],w
b10643,w32661,o18837,saint john of las vegas,2009,2000000.0,102647.0,-0.9486764999999999,2010-01-29 00:00:00,1.0,1.0,29.0,4.0,0.0,1 hrs. 25 min.,[85 minutes],85 min,[85 minutes],w
b3419,w9691,,death sentence (2007 film),2007,20000000.0,17000000.0,-0.15,2007-08-31 00:00:00,8.0,3.0,243.0,34.0,1.0,1 hrs. 50 min.,[105 minutes],,[105 minutes],w
b15546,w39308,,trick ,1999,450000.0,2087228.0,3.638284444444445,1999-07-23 00:00:00,7.0,3.0,204.0,29.0,0.0,1 hrs. 30 min.,[89 minutes],,[89 minutes],w
b12826,w9270,,the darkness ,2016,4000000.0,10900000.0,1.725,2016-05-13 00:00:00,5.0,2.0,134.0,19.0,0.0,1 hrs. 32 min.,[92 minutes],,[92 minutes],w
b12826,w9270,,the darkness ,2016,4000000.0,10900000.0,1.725,2016-05-13 00:00:00,5.0,2.0,134.0,19.0,0.0,1 hrs. 32 min.,[92 minutes],,[92 minutes],w
b6680,w20233,o19085,josh and s.a.m.,24-Nov,18000000.0,1640220.0,-0.9088766666666668,1993-11-24 00:00:00,11.0,4.0,328.0,47.0,1.0,1 hrs. 37 min.,[98 minutes],96 min,[98 minutes],w
b14538,w32785,o19143,the sandlot,1993,7000000.0,33832313.0,3.8331875714285712,1993-04-09 00:00:00,4.0,2.0,99.0,14.0,0.0,1 hrs. 41 min.,[101 minutes],101 min,[101 minutes],w
b4301,w12241,,factory girl ,2006,7000000.0,3572632.0,-0.489624,2006-12-29 00:00:00,12.0,4.0,363.0,52.0,1.0,1 hrs. 27 min.,,,1 hrs. 27 min.,b
b16637,w42708,o20611,wristcutters: a love story,2006,1000000.0,454026.0,-0.545974,2007-10-19 00:00:00,10.0,4.0,292.0,41.0,0.0,1 hrs. 31 min.,[88 minutes],88 min,[88 minutes],w
b5677,w17020,o15877,her alibi,1989,15000000.0,18699037.0,0.24660246666666666,1989-02-03 00:00:00,2.0,1.0,34.0,5.0,0.0,1 hrs. 34 min.,[94 mins.],94 min,[94 mins.],w
b6465,w19668,o4910,it happened in brooklyn,1947,1819000.0,2664000.0,0.4645409565695437,2047-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,1 hrs. 44 min.,[104 minutes],104 min,[104 minutes],w
b2957,w7847,o14986,come see the paradise,1990,15000000.0,947306.0,-0.9368462666666668,1990-12-25 00:00:00,12.0,4.0,359.0,51.0,1.0,2 hrs. 18 min.,[138 minutes],138 min,[138 minutes],w
b13279,w15652,,the great escape ,1963,3800000.0,11744471.0,2.0906502631578947,2063-07-04 00:00:00,7.0,3.0,185.0,26.0,0.0,2 hrs. 52 min.,[172 minutes],,[172 minutes],w
b8051,w24478,,maverick ,1994,75000000.0,183000000.0,1.44,1994-05-20 00:00:00,5.0,2.0,140.0,20.0,0.0,2 hrs. 7 min.,[127 minutes],,[127 minutes],w
b5697,w17141,o3402,here comes the boom,2012,42000000.0,73100000.0,0.7404761904761905,2012-10-12 00:00:00,10.0,4.0,286.0,41.0,1.0,1 hrs. 45 min.,[105 minutes],105 min,[105 minutes],w
b3012,w8032,,congo ,1995,50000000.0,152000000.0,2.04,1995-06-09 00:00:00,6.0,2.0,160.0,23.0,0.0,1 hrs. 48 min.,[109 minutes],,[109 minutes],w
b13251,w15409,,the good son ,1993,17000000.0,60600000.0,2.5647058823529414,1993-09-24 00:00:00,9.0,3.0,267.0,38.0,0.0,1 hrs. 27 min.,[83 minutes],,[83 minutes],w
